Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
72.24862623214722	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.1827797e-05	1.1827797e-05	-0.6984725	0.05231868	0.0026025493	0.00083383743	0.69873273	30049	30049
156.18200182914734	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.9630033e-05	-2.9630033e-05	-0.69405997	0.0457536	0.00195549	0.0007126289	0.6942555	30049	60098
238.4438979625702	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.4681287e-06	4.4681287e-06	-0.69135296	0.024122134	0.002019283	0.0014935981	0.6915549	30049	90147
320.2059178352356	3	0.1959799	2.6193686	37.0	0.0	151.0	0.0	0.0012978801	0.0012978801	0.0013492669	0.0013492669	-0.69411045	0.046935637	0.007127599	0.0062831836	0.6948232	30049	120196
396.6722927093506	4	0.2361809	3.3233593	47.0	0.0	151.0	0.0	0.0015641119	0.0015641119	0.0015420462	0.0015420462	-0.7009668	0.06978316	0.01751857	0.016034124	0.7027186	30049	150245
470.98293709754944	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.6623052e-05	4.6623052e-05	-0.6790894	0.23123387	0.20864187	0.1604635	0.69995356	30049	180294
544.7624561786652	6	0.14572865	1.7803702	25.0	0.0	151.0	0.0	0.00096509035	0.00096509035	0.0010729387	0.0010729387	-0.64244723	0.22021186	0.20850739	0.19561367	0.663298	30049	210343
616.9485952854156	7	0.0050251256	0.070709795	1.0	0.0	151.0	0.0	3.327898e-05	3.327898e-05	0.00020986103	0.00020986103	-0.6212022	0.29493323	0.33233392	0.22345407	0.6544356	30049	240392
689.6033754348755	8	0.16582915	1.7357138	22.0	0.0	151.0	0.0	0.0010982063	0.0010982063	0.0011474965	0.0011474965	-0.6650617	0.20835935	0.2230372	0.24109916	0.6873654	30049	270441
762.3580231666565	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.7381457e-05	2.7381457e-05	-0.67989045	0.11927989	0.1005968	0.12239829	0.6899501	30049	300490
