Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
9.610417604446411	0	-293.0986826770506	-15.092056882631814	44.639610539988716	-169.51612698122685	-435.83014512160486	20.0	0.0	252	10080	-290.7780285163363	-14.581101146079314
17.221064805984497	1	-290.9547234443196	-14.99811147887874	50.891197186441154	-142.87416029998946	-444.98466941671796	20.0	0.0	252	20160	-280.7201705317188	-14.662048639391784
24.027862548828125	2	-288.2950616734358	-14.7440752916316	50.153037015801424	-143.24332996865195	-404.8235962073035	20.0	0.0	252	30240	-288.4981603734562	-14.801716798853215
30.534491062164307	3	-287.625639481602	-14.856417042028571	47.561271626943764	-166.96247272724946	-427.67911879402453	20.0	0.0	252	40320	-281.58855586813223	-13.936429028462669
37.106884717941284	4	-288.6990471191947	-14.768710629632881	48.02979605420855	-129.63714498666178	-458.68833690763836	20.0	0.0	252	50400	-272.03138026865656	-13.287687114603036
44.178969621658325	5	-286.9983782224889	-14.453000442963253	46.87106914721535	-160.36651872129514	-429.6632950430088	20.0	0.0	252	60480	-284.4283421409152	-14.157338235940623
51.34383678436279	6	-286.2643493645336	-14.589093922490036	43.51510218769506	-143.9851651560746	-429.72618573817863	20.0	0.0	252	70560	-278.03452012992176	-13.795750267403788
58.910571336746216	7	-284.214745121073	-14.43431995133228	45.44927027506287	-144.2551460944309	-417.44593504910256	20.0	0.0	252	80640	-284.50663071951345	-15.004403308584465
66.22600769996643	8	-284.7966211394425	-14.57304312449873	37.74624354922871	-181.02383668178345	-380.89576050581354	20.0	0.0	252	90720	-285.05771200568137	-14.092308716408773
74.090975522995	9	-284.3841495782754	-14.470050837422484	39.52112132722037	-150.05543634116674	-405.1015230350289	20.0	0.0	252	100800	-286.1441883382434	-14.155873394348367
81.20195627212524	10	-280.8057715844107	-14.216678791968995	35.81503039037423	-196.79532204260062	-377.3739220980417	20.0	0.0	252	110880	-275.62556156572106	-13.868194774848854
89.54265141487122	11	-281.94002284889103	-14.281584750973215	36.4078759378522	-174.06932360846434	-395.5957643091918	20.0	0.0	252	120960	-285.8510170181196	-14.105245567360813
