Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.8114542961120605	0	-1.4367106	7.4676437	42.130398	-13.180995	19.806324110671937	9.519173470576973	5011	5011
10.084036827087402	1	11.645809	16.53805	132.52104	-6.9925256	41.26229508196721	19.692223345939613	5034	10045
14.178088903427124	2	25.390606	37.090145	190.94212	-24.875952	66.5	30.72993568767141	5054	15099
18.10359477996826	3	46.311565	58.443462	245.49455	-30.68023	86.34482758620689	30.470195569994655	5008	20107
21.990204334259033	4	41.351753	54.960655	260.65753	-43.182995	102.06122448979592	35.983787825293305	5001	25108
25.83891749382019	5	65.95377	64.95931	218.28317	-25.680664	108.97826086956522	32.51587513978149	5013	30121
29.69660472869873	6	61.834885	59.938515	215.90952	-17.99806	100.3	33.3689975875812	5015	35136
33.56027793884277	7	80.936424	63.76115	250.50317	-20.853388	111.71111111111111	31.606344104535737	5027	40163
37.447882890701294	8	86.829056	78.00093	264.15308	-10.457996	118.16279069767442	29.663171302928657	5081	45244
41.393335580825806	9	103.02713	66.673416	261.46588	-19.126406	125.48780487804878	27.286306716113668	5145	50389
45.34776449203491	10	129.5217	74.75649	274.9845	2.6695366	131.71794871794873	27.923842140629677	5137	55526
49.21143627166748	11	159.53418	77.78528	277.0778	18.13552	133.44736842105263	27.25194089507161	5071	60597
53.14691710472107	12	151.92659	68.89496	260.13876	32.510025	130.51282051282053	30.817803541486054	5090	65687
57.041504859924316	13	170.50684	71.99574	266.83447	37.562065	129.97435897435898	24.668559019048224	5069	70756
61.00889992713928	14	185.35095	57.24578	259.23456	63.84557	141.5	12.152960316089429	5094	75850
64.92742443084717	15	178.70718	62.08358	258.10135	12.798712	133.5	22.823983230941874	5073	80923
68.82999157905579	16	174.56798	65.84589	263.91562	24.844164	133.42105263157896	19.59139389327468	5070	85993
72.7195942401886	17	191.60063	41.78122	261.99747	51.486862	132.39473684210526	20.453463834409188	5031	91024
76.61617803573608	18	200.89561	52.312737	261.60645	41.24443	136.16216216216216	15.191593538663865	5038	96062
80.50777435302734	19	191.45447	53.02503	263.97488	38.780144	132.60526315789474	22.165097591631245	5039	101101
84.43328022956848	20	201.29326	50.090744	274.763	55.50019	134.5	18.385849822192352	5111	106212
88.38072776794434	21	208.12962	48.498302	289.68427	37.870323	134.23684210526315	17.148629238645952	5101	111313
92.26634287834167	22	220.80394	35.578217	273.47278	95.454254	132.78947368421052	17.236982723411952	5046	116359
96.14796543121338	23	203.47888	53.033684	274.4499	10.355204	132.60526315789474	17.1272935055567	5039	121398
100.04853653907776	24	209.96254	41.428932	264.8873	57.062843	129.94871794871796	18.216572784071385	5068	126466
103.986013174057	25	209.35197	59.496914	311.15192	52.549603	134.1578947368421	14.999168952047896	5098	131564
107.86364674568176	26	205.72435	53.95141	264.83414	39.518127	129.6153846153846	18.439944636180563	5055	136619
111.81807398796082	27	227.42102	37.045605	289.6695	100.267525	135.07894736842104	15.34752093635864	5133	141752
115.7296187877655	28	201.58237	57.182777	274.7899	34.502205	137.94594594594594	15.901633344537448	5104	146856
119.67906141281128	29	206.96184	52.755577	263.80142	39.342896	134.39473684210526	15.547109180748567	5107	151963
123.541738986969	30	204.24146	60.05776	258.44824	37.52215	131.78947368421052	20.136583485284532	5008	156971
127.51711010932922	31	219.5699	40.798763	285.63812	58.276638	134.42105263157896	13.602692417210275	5108	162079
131.73981976509094	32	211.19327	51.816807	273.49597	50.375084	135.0	15.276400788557218	5130	167209
135.7830104827881	33	199.2088	52.406467	279.5365	58.66115	132.76315789473685	18.658191668634192	5045	172254
139.70353055000305	34	205.89122	57.26352	280.28143	60.725807	136.75675675675674	17.911804058120676	5060	177314
143.652973651886	35	205.84608	54.75886	277.99017	17.214851	129.94871794871796	20.892826296698992	5068	182382
147.5685064792633	36	199.35393	61.20139	277.82855	30.065231	122.95121951219512	27.723329279104775	5041	187423
151.5119640827179	37	202.36932	56.67058	292.68326	34.852993	129.92307692307693	21.437308259302036	5067	192490
155.43348121643066	38	181.53096	71.19592	270.4632	10.977844	119.4047619047619	29.353396431864024	5015	197505
159.36796593666077	39	171.36395	74.74693	272.3371	9.332068	120.16666666666667	33.09360222061824	5047	202552
163.2944655418396	40	190.70842	64.37316	276.64917	37.418453	119.85714285714286	27.006675919440497	5034	207586
167.2628574371338	41	187.28606	71.0049	273.34442	16.898827	123.29268292682927	29.441338038289473	5055	212641
171.24820470809937	42	183.62375	76.89844	277.04688	11.722508	121.92857142857143	33.51573394345867	5121	217762
175.14478850364685	43	206.80275	62.124916	294.0476	40.89081	135.48648648648648	20.876239722529537	5013	222775
179.10919094085693	44	199.54614	67.35938	297.01236	32.721573	129.6153846153846	23.62377701039117	5055	227830
183.10451006889343	45	202.94408	63.750523	293.33344	42.351658	134.3684210526316	15.59591892068593	5106	232936
187.12875175476074	46	196.53467	65.99259	294.46857	29.854458	135.0	18.852613946919377	5130	238066
191.2028603553772	47	198.9241	65.73869	285.48523	22.953865	134.73684210526315	16.344456988172688	5120	243186
195.45549416542053	48	206.20749	55.842392	275.9296	36.307983	137.43243243243242	15.340355788080473	5085	248271
199.3411066532135	49	202.89864	61.041668	285.53152	26.418411	136.16216216216216	18.401694272044942	5038	253309
203.24167847633362	50	219.43767	48.979744	284.49643	26.004553	140.41666666666666	16.29992331270304	5055	258364
207.2220380306244	51	187.00853	65.79518	268.2414	35.65882	135.44736842105263	16.649162091166936	5147	263511
