Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
10.99858570098877	0	-0.42860222	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.020606082	-0.020606082	-0.69268286	0.027188743	5.320611e-05	1.9636607e-05	0.69268817	1008	1008
18.430710315704346	1	-0.40773287	0.08699573	-0.22794248	-0.6927353	21.0	0.0	-0.019415852	-0.019415852	-0.01934372	-0.01934372	-0.6932797	0.020131182	3.5785626e-05	6.79238e-06	0.6932833	1008	2016
22.2674503326416	2	-0.42759737	0.09756235	-0.18849468	-0.69350165	21.0	0.0	-0.02036178	-0.02036178	-0.02039213	-0.02039213	-0.69554865	0.018861298	6.4435226e-05	6.6626184e-05	0.69555515	1008	3024
26.096209287643433	3	-0.4280219	0.08214987	-0.24263157	-0.63377655	21.0	0.0	-0.020381995	-0.020381995	-0.020223126	-0.020223126	-0.69522005	0.013329693	7.3324205e-05	5.4406893e-05	0.6952274	1008	4032
29.907018899917603	4	-0.4258573	0.08520646	-0.2645502	-0.62549734	21.0	0.0	-0.020278918	-0.020278918	-0.019994369	-0.019994369	-0.6939165	0.019723281	0.000115961644	0.0001732988	0.6939281	1008	5040
33.697880029678345	5	-0.3990356	0.06633145	-0.288791	-0.5662519	21.0	0.0	-0.019001694	-0.019001694	-0.018837009	-0.018837009	-0.691664	0.01733816	0.00052473927	0.0006021368	0.69171643	1008	6048
37.668261766433716	6	-0.4179937	0.101966985	-0.17709297	-0.6609853	21.0	0.0	-0.019904463	-0.019904463	-0.019898929	-0.019898929	-0.69138277	0.010841599	0.00032956607	0.00068276934	0.69141567	1008	7056
41.782262086868286	7	-0.4077231	0.09574479	-0.19199972	-0.6441699	21.0	0.0	-0.019415382	-0.019415382	-0.019352293	-0.019352293	-0.69113934	0.014653363	0.00076713535	0.0014216073	0.6912161	1008	8064
46.030898094177246	8	-0.4301717	0.11654704	-0.25389075	-0.7639185	21.0	0.0	-0.020484367	-0.020484367	-0.02036711	-0.02036711	-0.6913554	0.01967029	0.0017847773	0.002429346	0.69153386	1008	9072
49.94343447685242	9	-0.4486293	0.10221636	-0.21216437	-0.72993016	21.0	0.0	-0.0213633	-0.0213633	-0.018072905	-0.018072905	-0.6735062	0.21782735	0.22562602	0.17803594	0.6960689	1008	10080
53.920796632766724	10	-0.42849648	0.102534905	-0.27443963	-0.75163895	21.0	0.0	-0.020404596	-0.020404596	-0.01826363	-0.01826363	-0.65354913	0.12216215	0.11341867	0.12953898	0.664891	1008	11088
57.79144620895386	11	-0.4448928	0.097953066	-0.2978777	-0.6716533	21.0	0.0	-0.021185372	-0.021185372	-0.0191487	-0.0191487	-0.66918033	0.12904024	0.101153746	0.09545811	0.67929566	1008	12096
