Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.1701343059539795	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.016497051	-0.016497051	1008	1008
4.377443075180054	1	-0.40998015	0.08901251	-0.21929543	-0.6099321	21.0	0.0	-0.019522864	-0.019522864	-0.014099474	-0.014099474	1008	2016
5.206584930419922	2	-0.42596373	0.081168495	-0.22380199	-0.60448164	21.0	0.0	-0.020283986	-0.020283986	-0.014785752	-0.014785752	1008	3024
6.098522424697876	3	-0.42320552	0.09036907	-0.28361076	-0.6392307	21.0	0.0	-0.020152645	-0.020152645	-0.014255383	-0.014255383	1008	4032
7.079561710357666	4	-0.4274671	0.077080674	-0.2566492	-0.62040985	21.0	0.0	-0.020355577	-0.020355577	-0.014160025	-0.014160025	1008	5040
8.123515129089355	5	-0.41887045	0.08141931	-0.17339122	-0.57461274	21.0	0.0	-0.019946212	-0.019946212	-0.013133809	-0.013133809	1008	6048
9.2439124584198	6	-0.4463085	0.09774898	-0.24220675	-0.68519413	21.0	0.0	-0.021252783	-0.021252783	-0.013873477	-0.013873477	1008	7056
10.453207731246948	7	-0.42134264	0.08807912	-0.23322755	-0.62413734	21.0	0.0	-0.020063933	-0.020063933	-0.011886915	-0.011886915	1008	8064
11.686414241790771	8	-0.4372848	0.090723835	-0.25453123	-0.5941222	21.0	0.0	-0.020823088	-0.020823088	-0.012594539	-0.012594539	1008	9072
13.022324562072754	9	-0.42458335	0.100980945	-0.2754333	-0.69069874	21.0	0.0	-0.020218255	-0.020218255	-0.012055207	-0.012055207	1008	10080
14.490346193313599	10	-0.49264577	0.10596317	-0.29210168	-0.7452661	21.0	0.0	-0.02345932	-0.02345932	-0.011899331	-0.011899331	1008	11088
15.995413303375244	11	-0.46259615	0.12384994	-0.15922539	-0.83519083	21.0	0.0	-0.02202839	-0.02202839	-0.011575572	-0.011575572	1008	12096
17.58599853515625	12	-0.45027128	0.10801937	-0.22878309	-0.7254806	21.0	0.0	-0.02144149	-0.02144149	-0.011332066	-0.011332066	1008	13104
19.246729612350464	13	-0.5042391	0.10690885	-0.26946914	-0.8349544	21.0	0.0	-0.024011383	-0.024011383	-0.011435483	-0.011435483	1008	14112
21.03758144378662	14	-0.4961563	0.11081267	-0.26261973	-0.8895551	21.0	0.0	-0.023626491	-0.023626491	-0.010746166	-0.010746166	1008	15120
22.828777551651	15	-0.5077202	0.14088796	-0.26640084	-0.8826917	21.0	0.0	-0.02417715	-0.02417715	-0.011077353	-0.011077353	1008	16128
24.682424783706665	16	-0.49461043	0.11368642	-0.22990341	-0.89550465	21.0	0.0	-0.023552878	-0.023552878	-0.010977643	-0.010977643	1008	17136
26.496657133102417	17	-0.46971917	0.12028183	-0.2528764	-0.7484873	21.0	0.0	-0.02236758	-0.02236758	-0.010140967	-0.010140967	1008	18144
28.522844076156616	18	-0.53003675	0.11468868	-0.33630845	-0.911464	21.0	0.0	-0.025239846	-0.025239846	-0.010907442	-0.010907442	1008	19152
30.57651925086975	19	-0.49435696	0.10268111	-0.33091888	-0.7894139	21.0	0.0	-0.02354081	-0.02354081	-0.009883729	-0.009883729	1008	20160
32.7535297870636	20	0.13421041	2.3935943	9.453759	-0.66517746	21.0	0.0	0.0063909697	0.0063909697	0.021419607	0.021419607	1008	21168
35.004356384277344	21	-0.31087175	1.3920991	9.207002	-0.74165386	21.0	0.0	-0.014803417	-0.014803417	-0.0001577347	-0.0001577347	1008	22176
37.34636688232422	22	1.3882297	8.265637	49.144997	-0.7612522	21.0	0.0	0.06610618	0.06610618	0.08121867	0.08121867	1008	23184
39.897223711013794	23	2.8374794	9.146979	49.213696	-0.71008	21.0	0.0	0.13511807	0.13511807	0.1521773	0.1521773	1008	24192
42.36894989013672	24	1.5909824	8.361725	49.361816	-0.7494055	21.0	0.0	0.075761065	0.075761065	0.09212576	0.09212576	1008	25200
45.13866925239563	25	1.1568886	8.917012	59.148685	-0.8059631	21.0	0.0	0.055089924	0.055089924	0.07223155	0.07223155	1008	26208
47.74328112602234	26	3.234232	11.067793	49.30326	-0.7755216	21.0	0.0	0.15401104	0.15401104	0.17191996	0.17191996	1008	27216
50.7011079788208	27	4.2309346	13.153181	49.27451	-0.71174675	21.0	0.0	0.20147309	0.20147309	0.21979581	0.21979581	1008	28224
54.78482961654663	28	9.81971	16.008486	69.12354	-0.77409965	21.0	0.0	0.46760523	0.46760523	0.48728204	0.48728204	1008	29232
59.05755424499512	29	5.646257	12.318427	59.345787	-0.9202757	21.0	0.0	0.26886937	0.26886937	0.28808442	0.28808442	1008	30240
63.63099145889282	30	13.115172	20.299608	69.11651	-0.7909617	21.0	0.0	0.624532	0.624532	0.6438855	0.6438855	1008	31248
68.16171717643738	31	11.65952	17.96937	59.164177	-0.88517755	21.0	0.0	0.55521524	0.55521524	0.5733575	0.5733575	1008	32256
72.85180759429932	32	10.368365	16.90229	68.91386	-0.82983625	21.0	0.0	0.49373168	0.49373168	0.51228434	0.51228434	1008	33264
77.40387916564941	33	20.572306	21.065998	59.1717	-0.7596482	21.0	0.0	0.97963357	0.97963357	0.9986412	0.9986412	1008	34272
82.11778259277344	34	19.900103	20.949883	79.09492	-0.84116113	21.0	0.0	0.94762385	0.94762385	0.9660304	0.9660304	1008	35280
87.10708999633789	35	32.981968	23.046103	89.06712	-0.6427917	21.0	0.0	1.57057	1.57057	1.589644	1.589644	1008	36288
92.02187514305115	36	39.402935	25.049608	89.063896	-0.76610446	21.0	0.0	1.8763301	1.8763301	1.8958184	1.8958184	1008	37296
97.52346968650818	37	42.089	23.711288	88.96462	-0.8238184	21.0	0.0	2.0042381	2.0042381	2.0233061	2.0233061	1008	38304
103.09207797050476	38	38.3214	26.733122	108.804085	-0.8087277	21.0	0.0	1.8248286	1.8248286	1.843814	1.843814	1008	39312
108.69558906555176	39	52.011	24.864729	98.946625	-0.9253266	21.0	0.0	2.4767141	2.4767141	2.495606	2.495606	1008	40320
114.25863742828369	40	55.12025	22.98565	109.016426	-0.5409608	21.0	0.0	2.624774	2.624774	2.643513	2.643513	1008	41328
119.39604330062866	41	61.13829	22.42653	98.91536	-0.67470187	21.0	0.0	2.9113474	2.9113474	2.929917	2.929917	1008	42336
125.1645348072052	42	54.657257	24.033775	108.92978	-0.5761072	21.0	0.0	2.6027262	2.6027262	2.6209106	2.6209106	1008	43344
130.97439241409302	43	56.545322	23.098633	108.48657	-0.78548515	21.0	0.0	2.6926343	2.6926343	2.7104616	2.7104616	1008	44352
136.65397834777832	44	65.437096	18.483265	89.01984	-0.6476507	21.0	0.0	3.1160522	3.1160522	3.1343608	3.1343608	1008	45360
142.3450779914856	45	68.57577	22.71296	108.69281	19.006084	21.0	0.0	3.265513	3.265513	3.283435	3.283435	1008	46368
148.21223998069763	46	67.30349	19.72303	108.80991	19.109419	21.0	0.0	3.204928	3.204928	3.222646	3.222646	1008	47376
154.39923429489136	47	71.78821	19.65362	118.38146	19.248299	21.0	0.0	3.4184859	3.4184859	3.4360008	3.4360008	1008	48384
160.33865070343018	48	68.50161	29.043037	118.40336	-0.70555127	21.0	0.0	3.2619812	3.2619812	3.2793381	3.2793381	1008	49392
166.68264985084534	49	72.623245	23.618944	108.762596	-0.7380395	21.0	0.0	3.4582498	3.4582498	3.4755948	3.4755948	1008	50400
173.13261127471924	50	76.1739	23.711046	128.34871	19.256432	21.0	0.0	3.6273286	3.6273286	3.6443594	3.6443594	1008	51408
179.69194674491882	51	78.17202	20.642328	118.623795	29.13543	21.0	0.0	3.7224767	3.7224767	3.739644	3.739644	1008	52416
186.40920996665955	52	78.566185	21.327099	118.472115	9.152346	21.0	0.0	3.7412465	3.7412465	3.7578876	3.7578876	1008	53424
193.1877658367157	53	83.32174	24.421171	128.39763	-0.971097	21.0	0.0	3.9677017	3.9677017	3.9844153	3.9844153	1008	54432
199.98283171653748	54	83.9576	20.214748	118.78175	29.069963	21.0	0.0	3.9979813	3.9979813	4.0147963	4.0147963	1008	55440
207.32676792144775	55	82.26697	19.40465	108.672806	18.998146	21.0	0.0	3.9174747	3.9174747	3.9340763	3.9340763	1008	56448
214.75668597221375	56	85.74939	20.953966	118.60601	29.091843	21.0	0.0	4.0833044	4.0833044	4.0998363	4.0998363	1008	57456
221.76905179023743	57	85.53831	20.183756	118.504364	19.320274	21.0	0.0	4.0732527	4.0732527	4.089645	4.089645	1008	58464
229.04238963127136	58	91.74769	17.440905	118.40035	48.765953	21.0	0.0	4.3689375	4.3689375	4.385146	4.385146	1008	59472
236.42364192008972	59	83.24428	20.847273	118.64929	29.080135	21.0	0.0	3.9640133	3.9640133	3.9801757	3.9801757	1008	60480
243.43247318267822	60	84.06989	19.693865	118.51959	38.603207	21.0	0.0	4.003329	4.003329	4.0193176	4.0193176	1008	61488
250.58258724212646	61	92.56295	17.273445	118.401	48.931572	21.0	0.0	4.407759	4.407759	4.423673	4.423673	1008	62496
258.92061710357666	62	88.62847	19.066206	118.64139	28.830833	21.0	0.0	4.2204037	4.2204037	4.2363186	4.2363186	1008	63504
267.50303196907043	63	90.89289	21.001406	128.33522	19.268497	21.0	0.0	4.3282337	4.3282337	4.3438716	4.3438716	1008	64512
277.53743028640747	64	92.75031	16.193909	128.29254	58.449093	21.0	0.0	4.4166813	4.4166813	4.432092	4.432092	1008	65520
285.49135184288025	65	92.309105	15.243737	128.48062	68.29032	21.0	0.0	4.3956714	4.3956714	4.41115	4.41115	1008	66528
293.67087411880493	66	90.414345	17.63919	118.53113	48.392906	21.0	0.0	4.305445	4.305445	4.3209825	4.3209825	1008	67536
302.8687779903412	67	92.236336	20.403118	118.41432	38.71192	21.0	0.0	4.3922067	4.3922067	4.4075093	4.4075093	1008	68544
316.0643718242645	68	93.73249	15.920654	118.42095	38.845448	21.0	0.0	4.463452	4.463452	4.478732	4.478732	1008	69552
326.05745482444763	69	95.40555	18.712805	128.31732	48.792282	21.0	0.0	4.543122	4.543122	4.558197	4.558197	1008	70560
339.6037940979004	70	92.21981	15.822044	118.663666	48.59156	21.0	0.0	4.391419	4.391419	4.406591	4.406591	1008	71568
353.18211460113525	71	95.33431	19.347654	138.06017	38.47325	21.0	0.0	4.539729	4.539729	4.554844	4.554844	1008	72576
367.38493967056274	72	95.31869	17.698544	128.44885	38.490303	21.0	0.0	4.538985	4.538985	4.5540047	4.5540047	1008	73584
389.29540729522705	73	95.905334	17.614443	128.15512	48.741318	21.0	0.0	4.5669208	4.5669208	4.581768	4.581768	1008	74592
409.3445100784302	74	95.33667	14.625395	118.54246	68.417885	21.0	0.0	4.539842	4.539842	4.554535	4.554535	1008	75600
430.51895928382874	75	94.47962	17.29428	118.43143	58.48456	21.0	0.0	4.49903	4.49903	4.5137987	4.5137987	1008	76608
451.43031787872314	76	98.810974	17.292898	128.14093	58.70288	21.0	0.0	4.7052846	4.7052846	4.7199144	4.7199144	1008	77616
477.17237186431885	77	99.04847	16.749191	128.21721	28.88609	21.0	0.0	4.716594	4.716594	4.7311597	4.7311597	1008	78624
497.58638405799866	78	95.29116	15.099483	128.07826	68.44212	21.0	0.0	4.5376744	4.5376744	4.5523896	4.5523896	1008	79632
521.5816566944122	79	94.74392	15.276651	118.42084	48.479805	21.0	0.0	4.5116153	4.5116153	4.526033	4.526033	1008	80640
552.666895866394	80	95.35877	14.628501	118.319885	58.560196	21.0	0.0	4.540894	4.540894	4.555352	4.555352	1008	81648
575.2654931545258	81	99.08584	19.520205	137.5366	38.703545	21.0	0.0	4.7183733	4.7183733	4.7328086	4.7328086	1008	82656
596.4496858119965	82	93.87565	19.215965	127.70282	9.024027	21.0	0.0	4.470269	4.470269	4.4847827	4.4847827	1008	83664
633.6494059562683	83	88.52612	21.766697	127.9471	-0.92550933	21.0	0.0	4.21553	4.21553	4.2301126	4.2301126	1008	84672
667.5435357093811	84	91.215355	17.048508	118.648834	38.69638	21.0	0.0	4.3435884	4.3435884	4.3578887	4.3578887	1008	85680
695.8265872001648	85	83.5824	21.95403	118.30877	9.12122	21.0	0.0	3.980114	3.980114	3.9947073	3.9947073	1008	86688
716.2800488471985	86	88.92743	21.091482	118.31501	18.701336	21.0	0.0	4.2346396	4.2346396	4.248929	4.248929	1008	87696
737.221670627594	87	89.77053	18.855352	118.20317	48.702644	21.0	0.0	4.274787	4.274787	4.2890315	4.2890315	1008	88704
772.3897407054901	88	88.79376	17.639177	118.63406	28.733128	21.0	0.0	4.228274	4.228274	4.2425814	4.2425814	1008	89712
808.3574142456055	89	87.93518	18.280561	118.48261	48.71927	21.0	0.0	4.1873894	4.1873894	4.2015924	4.2015924	1008	90720
834.8217782974243	90	87.49412	16.984888	118.30104	38.95189	21.0	0.0	4.166386	4.166386	4.180591	4.180591	1008	91728
864.5164756774902	91	86.225075	19.850763	128.16908	28.81461	21.0	0.0	4.105956	4.105956	4.120331	4.120331	1008	92736
908.3811187744141	92	83.373505	20.181866	128.18944	48.461025	21.0	0.0	3.970167	3.970167	3.9845185	3.9845185	1008	93744
969.4344091415405	93	77.75672	29.01118	118.37663	-1.1979883	21.0	0.0	3.702701	3.702701	3.7171652	3.7171652	1008	94752
1012.9914433956146	94	81.1417	23.587347	128.5679	9.1792345	21.0	0.0	3.8638904	3.8638904	3.8782406	3.8782406	1008	95760
1051.5009262561798	95	74.88898	24.091446	118.38544	-0.96876204	21.0	0.0	3.5661418	3.5661418	3.580723	3.580723	1008	96768
1084.137265920639	96	80.5107	22.012342	118.1725	28.652924	21.0	0.0	3.8338425	3.8338425	3.8481169	3.8481169	1008	97776
1209.9770753383636	97	73.891975	28.422602	128.57556	-0.71941763	21.0	0.0	3.5186656	3.5186656	3.533214	3.533214	1008	98784
1304.2835156917572	98	71.81556	26.630154	118.26627	-0.8305267	21.0	0.0	3.4197884	3.4197884	3.4344122	3.4344122	1008	99792
1360.157639503479	99	71.02676	20.540901	108.499275	-0.8548105	21.0	0.0	3.382227	3.382227	3.396694	3.396694	1008	100800
