Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
69.34305953979492	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.721233e-06	-4.721233e-06	-0.6870687	0.049947705	0.0023140982	0.0009790767	0.6873	30049	30049
148.85560250282288	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.37151765e-05	-1.37151765e-05	-0.6989309	0.04733484	0.0036850357	0.0014557255	0.69929945	30049	60098
223.55677390098572	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.8665934e-05	3.8665934e-05	-0.6892204	0.053996082	0.008520634	0.008806637	0.69007254	30049	90147
301.9036955833435	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.4692656e-05	2.4692656e-05	-0.68480307	0.2006113	0.14321393	0.14234841	0.69912446	30049	120196
381.6193137168884	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00020978712	0.00020978712	-0.60124826	0.2684112	0.47241002	0.28690058	0.64848924	30049	150245
459.6634488105774	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0002781712	0.0002781712	-0.57892203	0.35580286	0.55600715	0.34695944	0.6345227	30049	180294
540.0507848262787	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00031965954	0.00031965954	-0.6752597	0.4593084	0.5343913	0.3246991	0.72869885	30049	210343
617.5481805801392	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00049195084	0.00049195084	-0.53889287	0.4017726	0.525311	0.3602693	0.59142405	30049	240392
693.9833180904388	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0003653441	0.0003653441	-0.5692463	0.43408233	0.5840907	0.33185682	0.6276554	30049	270441
768.5595216751099	9	0.010050251	0.14141957	2.0	0.0	151.0	0.0	6.655796e-05	6.655796e-05	0.0002961563	0.0002961563	-0.5776521	0.30138865	0.5753729	0.30748102	0.63518935	30049	300490
842.8389205932617	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00043525317	0.00043525317	-0.5483519	0.38743308	0.63278395	0.32918474	0.6116302	30049	330539
917.583010673523	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00045163892	0.00045163892	-0.57215667	0.41591814	0.6402215	0.31531644	0.63617885	30049	360588
991.6988306045532	12	0.03517588	0.49496847	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.000936136	0.000936136	-0.57636905	0.5612348	0.7328047	0.31437734	0.6496495	30049	390637
1064.237900018692	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00058115844	0.00058115844	-0.50103074	0.39139533	0.727731	0.3029282	0.5738039	30049	420686
1136.6142029762268	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00074855314	0.00074855314	-0.49746826	0.5896417	0.843722	0.3992203	0.5818404	30049	450735
1209.3640038967133	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004942552	0.0004942552	-0.67067873	0.6382077	0.6959035	0.30505142	0.74026906	30049	480784
1281.753220796585	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000815912	0.000815912	-0.47697288	0.50164384	0.819637	0.3800558	0.5589366	30049	510833
1358.2664687633514	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0006402224	0.0006402224	-0.48904115	0.46096766	0.7751373	0.37954473	0.5665549	30049	540882
1427.7574591636658	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00048652556	0.00048652556	-0.54507387	0.4440865	0.6525706	0.37193727	0.6103309	30049	570931
1500.537211894989	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004895119	0.0004895119	-0.6169707	0.43493754	0.570279	0.34980246	0.6739986	30049	600980
1574.319001197815	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00050022075	0.00050022075	-0.5169518	0.39498687	0.680467	0.39319608	0.58499855	30049	631029
1648.4578065872192	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00069778506	0.00069778506	-0.48349914	0.44060788	0.7876905	0.39381582	0.5622682	30049	661078
1724.2056095600128	22	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00088389515	0.00088389515	-0.46012914	0.51395035	0.88221776	0.39587018	0.54835093	30049	691127
1799.3598012924194	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012048006	0.0012048006	-0.42038235	0.57129186	0.89413047	0.29280165	0.5097954	30049	721176
1875.1726593971252	24	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010957206	0.0010957206	-0.36518767	0.5563824	0.9246948	0.33249173	0.45765716	30049	751225
1953.522441625595	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.001036819	0.001036819	-0.42929804	0.5529924	0.99367964	0.3510977	0.528666	30049	781274
2033.0974688529968	26	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010954734	0.0010954734	-0.4026215	0.5534254	0.98353434	0.3109762	0.5009749	30049	811323
2112.516283750534	27	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0016349243	0.0016349243	-0.37962973	0.60920334	0.97491467	0.3206328	0.4771212	30049	841372
2188.654617547989	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014151431	0.0014151431	-0.393884	0.58103186	0.90950656	0.301428	0.48483467	30049	871421
2261.0750784873962	29	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014341497	0.0014341497	-0.28456926	0.49579254	0.98498523	0.23583464	0.3830678	30049	901470
2337.4789752960205	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0013383013	0.0013383013	-0.3917537	0.6792804	0.9914239	0.26033822	0.4908961	30049	931519
2413.374977350235	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0017998732	0.0017998732	-0.36702442	0.8443561	1.041643	0.24657653	0.47118872	30049	961568
2486.8733081817627	32	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014920447	0.0014920447	-0.27557415	0.56455684	1.0268965	0.22792178	0.3782638	30049	991617
2563.6653220653534	33	0.050251257	0.7070979	10.0	0.0	151.0	0.0	0.0003327898	0.0003327898	0.002121176	0.002121176	-0.33955562	0.7120186	1.007902	0.25771368	0.44034582	30049	1021666
2637.632292509079	34	0.03517588	0.49496838	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.0024079934	0.0024079934	-0.28390878	0.6719594	1.1019788	0.24888061	0.3941067	30049	1051715
2712.0054190158844	35	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0019968983	0.0019968983	-0.28650194	0.60329217	1.0633678	0.23612268	0.39283872	30049	1081764
2786.4097893238068	36	0.0050251256	0.070709795	1.0	0.0	151.0	0.0	3.327898e-05	3.327898e-05	0.0020851004	0.0020851004	-0.25498632	0.5668961	1.0289869	0.18041642	0.35788503	30049	1111813
2860.945271730423	37	0.08040201	1.1313567	16.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.0023438681	0.0023438681	-0.32158166	0.62690604	1.0120049	0.19421913	0.42278212	30049	1141862
2936.4905230998993	38	0.025125628	0.35354894	5.0	0.0	151.0	0.0	0.0001663949	0.0001663949	0.0018146292	0.0018146292	-0.33358458	0.7154529	0.9815328	0.2383067	0.4317379	30049	1171911
3013.2497754096985	39	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0015411153	0.0015411153	-0.19325133	0.3886939	0.9874661	0.18526243	0.2919979	30049	1201960
3091.2939126491547	40	0.14572865	1.6300784	22.0	0.0	151.0	0.0	0.00096509035	0.00096509035	0.002252181	0.002252181	-0.3768252	0.69415116	0.9407972	0.21865554	0.47090498	30049	1232009
3167.1171674728394	41	0.050251257	0.7070979	10.0	0.0	151.0	0.0	0.0003327898	0.0003327898	0.0015737853	0.0015737853	-0.3869877	0.52322716	0.9260901	0.22129966	0.47959667	30049	1262058
3244.9841735363007	42	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012402912	0.0012402912	-0.3524379	0.5432012	0.90293264	0.28043815	0.4427312	30049	1292107
3321.30996632576	43	0.06532663	0.91922724	13.0	0.0	151.0	0.0	0.00043262672	0.00043262672	0.0015849727	0.0015849727	-0.44879586	0.70233494	0.8796544	0.21994822	0.5367613	30049	1322156
3395.808067560196	44	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010611682	0.0010611682	-0.30066204	0.4376269	0.89845824	0.32871363	0.39050788	30049	1352205
3471.962017774582	45	0.14572865	1.7888176	25.0	0.0	151.0	0.0	0.00096509035	0.00096509035	0.0019968904	0.0019968904	-0.46706775	0.64245874	0.83103216	0.31347552	0.55017096	30049	1382254
3548.1686742305756	46	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010056164	0.0010056164	-0.45883566	0.56181854	0.8512871	0.33432454	0.5439644	30049	1412303
3625.728550672531	47	0.06030151	0.84851736	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.0012611015	0.0012611015	-0.4055209	0.50257766	0.9080049	0.3131469	0.49632135	30049	1442352
3702.804164171219	48	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00066519406	0.00066519406	-0.47188222	0.40613368	0.86377233	0.35041168	0.5582595	30049	1472401
3778.380131006241	49	0.20100503	2.8283916	40.0	0.0	151.0	0.0	0.0013311591	0.0013311591	0.0022146327	0.0022146327	-0.50680023	0.60750693	0.84014714	0.36783758	0.59081495	30049	1502450
3854.5925583839417	50	0.020100502	0.28283918	4.0	0.0	151.0	0.0	0.00013311591	0.00013311591	0.0009831807	0.0009831807	-0.49004632	0.44048283	0.7634281	0.34482443	0.5663891	30049	1532499
3931.527581691742	51	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00067623454	0.00067623454	-0.4436403	0.40033862	0.8084872	0.42568797	0.52448905	30049	1562548
4006.52556848526	52	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00070057553	0.00070057553	-0.43935046	0.39645922	0.77399963	0.36715645	0.51675045	30049	1592597
4082.991945505142	53	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00073408085	0.00073408085	-0.45031393	0.41377908	0.74335456	0.45752758	0.5246494	30049	1622646
4159.395841360092	54	0.8894472	4.560905	37.0	0.0	151.0	0.0	0.005890379	0.005890379	0.006617898	0.006617898	-0.5318618	0.56543505	0.83769965	0.39690158	0.6156318	30049	1652695
4236.174650669098	55	0.9045226	4.73795	40.0	0.0	151.0	0.0	0.005990216	0.005990216	0.0073436974	0.0073436974	-0.4420865	0.5734967	0.9184655	0.3672244	0.53393304	30049	1682744
4314.343759298325	56	0.8592965	4.0784154	29.0	0.0	151.0	0.0	0.005690705	0.005690705	0.007311272	0.007311272	-0.35388744	0.61795086	0.9793216	0.24308299	0.45181957	30049	1712793
4391.410757303238	57	3.4874372	9.2957325	48.0	0.0	151.0	0.0	0.02309561	0.02309561	0.024808474	0.024808474	-0.34623003	0.7198921	0.97664994	0.1906321	0.443895	30049	1742842
4469.501759767532	58	5.80402	12.205807	64.0	0.0	151.0	0.0	0.038437217	0.038437217	0.04027487	0.04027487	-0.3275332	0.7279453	0.9370907	0.16870938	0.42124224	30049	1772891
4545.187076807022	59	6.7286434	12.922526	51.0	0.0	151.0	0.0	0.04456055	0.04456055	0.046023443	0.046023443	-0.2821691	0.51617146	0.93246037	0.168412	0.37541515	30049	1802940
4620.013226270676	60	6.4623117	12.505169	51.0	0.0	151.0	0.0	0.042796765	0.042796765	0.044155378	0.044155378	-0.30944723	0.5428684	0.9562172	0.22465199	0.40506896	30049	1832989
4694.963559150696	61	6.0854273	12.211197	52.0	0.0	151.0	0.0	0.040300842	0.040300842	0.041681718	0.041681718	-0.3400152	0.5816435	0.9105152	0.21534997	0.4310667	30049	1863038
4770.485284805298	62	2.9798994	8.775228	54.0	0.0	151.0	0.0	0.019734433	0.019734433	0.021022461	0.021022461	-0.49353844	0.70071584	0.890205	0.21232939	0.582559	30049	1893087
4846.096694469452	63	1.9447236	8.31853	66.0	0.0	151.0	0.0	0.012878965	0.012878965	0.014048107	0.014048107	-0.3595698	0.5398681	0.91034627	0.22848769	0.4506044	30049	1923136
4920.813490629196	64	0.14572865	2.0505836	29.0	0.0	151.0	0.0	0.00096509035	0.00096509035	0.002243403	0.002243403	-0.3845541	0.55853593	0.9330797	0.22718586	0.47786206	30049	1953185
4991.734302043915	65	0.025125628	0.35354894	5.0	0.0	151.0	0.0	0.0001663949	0.0001663949	0.0016252929	0.0016252929	-0.17228845	0.27290893	1.0581849	0.2610608	0.27810693	30049	1983234
5068.528734445572	66	0.050251257	0.7070979	10.0	0.0	151.0	0.0	0.0003327898	0.0003327898	0.0020533113	0.0020533113	-0.35766742	0.70447534	1.026076	0.2224823	0.46027502	30049	2013283
5140.746119737625	67	0.3115578	2.773423	36.0	0.0	151.0	0.0	0.0020632965	0.0020632965	0.0036930123	0.0036930123	-0.2925374	0.50005734	0.986144	0.23623246	0.39115176	30049	2043332
5208.120891094208	68	0.09547739	1.3434862	19.0	0.0	151.0	0.0	0.00063230057	0.00063230057	0.0023348292	0.0023348292	-0.23814169	0.5326566	0.9614233	0.21028061	0.334284	30049	2073381
5282.244074821472	69	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0016676117	0.0016676117	-0.24302094	0.47664472	0.9728303	0.2222836	0.34030396	30049	2103430
5357.523240327835	70	0.06030151	0.84851736	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.0018912968	0.0018912968	-0.2868387	0.4584777	0.98188925	0.22402988	0.38502765	30049	2133479
5426.397656202316	71	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0013444532	0.0013444532	-0.3537233	0.55293125	0.94046915	0.2619946	0.4477702	30049	2163528
5501.114451408386	72	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011049926	0.0011049926	-0.38579106	0.5887905	0.9129282	0.25422323	0.47708386	30049	2193577
5577.310771226883	73	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010556114	0.0010556114	-0.3313382	0.4542411	0.9225674	0.20914762	0.42359495	30049	2223626
5654.901890277863	74	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011106165	0.0011106165	-0.36233526	0.49512422	0.9289954	0.2526225	0.4552348	30049	2253675
5732.22744679451	75	0.26633167	2.7001622	32.0	0.0	151.0	0.0	0.0017637858	0.0017637858	0.0028782492	0.0028782492	-0.46963248	0.73997724	0.85605556	0.28029904	0.555238	30049	2283724
5808.303300142288	76	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00093035185	0.00093035185	-0.41502792	0.54614884	0.86784387	0.28424686	0.50181234	30049	2313773
