Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
9.750721216201782	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020814737	-0.020814737	1008	1008
10.796158790588379	1	-0.40997157	0.08901304	-0.21931992	-0.6099803	21.0	0.0	-0.019522455	-0.019522455	-0.019522455	-0.019522455	1008	2016
11.40093445777893	2	-0.42651486	0.081373416	-0.2241905	-0.6069499	21.0	0.0	-0.020310232	-0.020310232	-0.020310232	-0.020310232	1008	3024
11.99621033668518	3	-0.42420486	0.09076819	-0.2835079	-0.64262	21.0	0.0	-0.020200232	-0.020200232	-0.020200232	-0.020200232	1008	4032
12.613218307495117	4	-0.42881432	0.077443935	-0.25659242	-0.6217377	21.0	0.0	-0.020419728	-0.020419728	-0.020419728	-0.020419728	1008	5040
13.232544183731079	5	-0.4204476	0.08180274	-0.17351475	-0.5760311	21.0	0.0	-0.020021314	-0.020021314	-0.020021314	-0.020021314	1008	6048
13.865331411361694	6	-0.44824505	0.09813931	-0.24432015	-0.6886298	21.0	0.0	-0.021345003	-0.021345003	-0.021345003	-0.021345003	1008	7056
14.48890233039856	7	-0.4236898	0.089008674	-0.23507231	-0.6283148	21.0	0.0	-0.020175705	-0.020175705	-0.020175705	-0.020175705	1008	8064
15.11581015586853	8	-0.4410474	0.09132781	-0.25691885	-0.59885824	21.0	0.0	-0.021002255	-0.021002255	-0.021002255	-0.021002255	1008	9072
15.721311092376709	9	-0.42875883	0.10177254	-0.27970517	-0.69789636	21.0	0.0	-0.020417087	-0.020417087	-0.020417087	-0.020417087	1008	10080
16.32822036743164	10	-0.49871936	0.10696597	-0.29727787	-0.7497389	21.0	0.0	-0.023748541	-0.023748541	-0.023748541	-0.023748541	1008	11088
16.949397087097168	11	-0.47108272	0.12519386	-0.16445293	-0.848818	21.0	0.0	-0.022432512	-0.022432512	-0.022432512	-0.022432512	1008	12096
17.545571327209473	12	-0.46323022	0.1103242	-0.23826995	-0.7454151	21.0	0.0	-0.022058582	-0.022058582	-0.022058582	-0.022058582	1008	13104
18.159245491027832	13	-0.52741593	0.11106667	-0.28046066	-0.8719802	21.0	0.0	-0.025115043	-0.025115043	-0.025115043	-0.025115043	1008	14112
18.785207986831665	14	-0.53101	0.1195494	-0.27494517	-0.94984895	21.0	0.0	-0.025286188	-0.025286188	-0.025286188	-0.025286188	1008	15120
19.379981517791748	15	-0.5526557	0.15394355	-0.29587048	-0.96419543	21.0	0.0	-0.026316937	-0.026316937	-0.026316937	-0.026316937	1008	16128
19.971842527389526	16	-0.5606406	0.12292373	-0.26063678	-0.9773621	21.0	0.0	-0.02669717	-0.02669717	-0.02669717	-0.02669717	1008	17136
20.567179441452026	17	-0.5442355	0.13964322	-0.2660491	-0.88743067	21.0	0.0	-0.025915978	-0.025915978	-0.025915978	-0.025915978	1008	18144
21.186699151992798	18	-0.6260788	0.13773552	-0.3558019	-1.1253382	21.0	0.0	-0.029813275	-0.029813275	-0.029813275	-0.029813275	1008	19152
21.77397871017456	19	-0.59671956	0.11882119	-0.39192703	-0.9239742	21.0	0.0	-0.028415218	-0.028415218	-0.028415218	-0.028415218	1008	20160
22.378040075302124	20	-0.5970631	0.123121105	-0.31376535	-0.82743275	21.0	0.0	-0.028431578	-0.028431578	-0.028431578	-0.028431578	1008	21168
23.079106330871582	21	-0.64392877	0.12687305	-0.43096235	-0.9719478	21.0	0.0	-0.030663276	-0.030663276	-0.030663276	-0.030663276	1008	22176
23.720568656921387	22	-0.58662635	0.13297899	-0.37205556	-0.96247107	21.0	0.0	-0.02793459	-0.02793459	-0.02793459	-0.02793459	1008	23184
24.429566383361816	23	-0.5727176	0.115602	-0.31869805	-0.80378693	21.0	0.0	-0.027272264	-0.027272264	-0.027272264	-0.027272264	1008	24192
24.993099689483643	24	-0.571741	0.13022566	-0.24738613	-0.9337224	21.0	0.0	-0.027225759	-0.027225759	-0.027225759	-0.027225759	1008	25200
25.562928438186646	25	-0.5906469	0.14432518	-0.33946732	-0.90703297	21.0	0.0	-0.028126042	-0.028126042	-0.028126042	-0.028126042	1008	26208
26.154605388641357	26	-0.5462509	0.12170945	-0.28961426	-0.93570715	21.0	0.0	-0.026011946	-0.026011946	-0.026011946	-0.026011946	1008	27216
26.75408935546875	27	-0.5541056	0.122471765	-0.3009853	-0.79478645	21.0	0.0	-0.026385982	-0.026385982	-0.026385982	-0.026385982	1008	28224
27.363386631011963	28	-0.54784614	0.10715244	-0.27933282	-0.7883593	21.0	0.0	-0.026087912	-0.026087912	-0.026087912	-0.026087912	1008	29232
28.056556463241577	29	-0.5273344	0.09937389	-0.28997523	-0.74727875	21.0	0.0	-0.025111161	-0.025111161	-0.025111161	-0.025111161	1008	30240
28.64122247695923	30	-0.50835675	0.10444396	-0.32459614	-0.7391459	21.0	0.0	-0.024207462	-0.024207462	-0.024207462	-0.024207462	1008	31248
29.217132568359375	31	-0.48722365	0.087742195	-0.26909903	-0.6604545	21.0	0.0	-0.023201125	-0.023201125	-0.023201125	-0.023201125	1008	32256
29.80193829536438	32	-0.46370187	0.10204795	-0.280354	-0.76410276	21.0	0.0	-0.022081042	-0.022081042	-0.022081042	-0.022081042	1008	33264
30.3577778339386	33	-0.45609713	0.099590376	-0.30152962	-0.6669553	21.0	0.0	-0.02171891	-0.02171891	-0.02171891	-0.02171891	1008	34272
30.90683889389038	34	-0.47849336	0.08890478	-0.2819877	-0.71281046	21.0	0.0	-0.0227854	-0.0227854	-0.0227854	-0.0227854	1008	35280
