Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
132.34386253356934	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.669712e-06	9.669712e-06	-0.69418865	0.035675623	0.0030598654	0.0011972057	0.6944946	30049	30049
230.55512738227844	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.761826e-06	-4.761826e-06	-0.69761324	0.030957695	0.0018347024	0.0011919594	0.69779676	30049	60098
312.97921228408813	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.2186182e-05	-1.2186182e-05	-0.69233036	0.028555114	0.0014375233	0.00060616137	0.6924741	30049	90147
393.1947138309479	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.7199112e-06	2.7199112e-06	-0.6927124	0.007900401	0.00035775086	0.00013974299	0.6927482	30049	120196
472.42607069015503	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.330764e-05	1.330764e-05	-0.6930189	0.005580573	0.00016782101	9.4814364e-05	0.6930358	30049	150245
550.0015697479248	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.0319905e-05	-2.0319905e-05	-0.69320977	0.022847356	0.0008146946	0.00034546608	0.6932913	30049	180294
625.7649927139282	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.6528797e-05	1.6528797e-05	-0.6932988	0.009135559	3.3673285e-05	1.7083561e-05	0.69330215	30049	210343
700.6848647594452	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.8880258e-06	-2.8880258e-06	-0.6931217	0.001069367	4.8458623e-06	1.7187377e-06	0.69312215	30049	240392
776.745094537735	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.297564e-06	8.297564e-06	-0.6932001	0.0043186583	0.00010354598	3.268289e-05	0.6932105	30049	270441
851.3525404930115	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.328307e-07	-4.328307e-07	-0.6931511	8.403217e-05	9.77966e-07	2.6375792e-06	0.69315124	30049	300490
924.58136677742	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.089239e-06	-2.089239e-06	-0.6931461	0.00015124935	1.2854342e-06	8.777634e-07	0.69314635	30049	330539
991.5582363605499	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.9378358e-05	-1.9378358e-05	-0.6931248	0.002090101	0.00013695422	4.8949703e-05	0.6931385	30049	360588
1064.4878363609314	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.7804019e-06	-1.7804019e-06	-0.6928729	0.0028251894	2.7637885e-05	1.3000239e-05	0.6928756	30049	390637
1135.4738454818726	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.4150135e-06	3.4150135e-06	-0.69314957	0.0026599679	1.7229253e-05	7.977154e-06	0.69315124	30049	420686
1209.1453051567078	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.605568e-07	9.605568e-07	-0.6931516	0.00013430286	2.688182e-06	6.524297e-07	0.6931519	30049	450735
1281.7063555717468	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.3675048e-06	1.3675048e-06	-0.6931478	0.0011899201	2.6194634e-06	9.1931275e-07	0.69314796	30049	480784
1356.626230955124	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.21967e-07	4.21967e-07	-0.6931478	0.00020503243	2.162155e-06	2.393262e-08	0.693148	30049	510833
1429.4289388656616	17	0.03517588	0.49496844	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.00023265343	0.00023265343	-0.693149	0.000111278525	7.821734e-08	4.0430583e-09	0.693149	30049	540882
1498.5689282417297	18	0.12060302	1.6970348	24.0	0.0	151.0	0.0	0.0007986955	0.0007986955	0.0008115251	0.0008115251	-0.69316304	0.0058371923	2.5612576e-07	1.637519e-08	0.69316304	30049	570931
1572.3819551467896	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	7.0995685e-07	7.0995685e-07	-0.69373214	0.0046480084	3.692267e-05	1.3373018e-05	0.69373584	30049	600980
1645.1929535865784	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.065377e-08	-3.065377e-08	-0.6931872	0.00056966953	8.9044045e-07	2.5285073e-07	0.6931873	30049	631029
1718.3163697719574	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.90177e-09	6.90177e-09	-0.693147	1.6444135e-05	6.9049406e-07	1.903491e-07	0.69314706	30049	661078
1790.8149394989014	22	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.9364833e-06	-2.9364833e-06	-0.6931477	0.0012121707	2.1037795e-06	6.369465e-07	0.69314796	30049	691127
1863.3629381656647	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.232363e-06	4.232363e-06	-0.6931522	0.003264168	1.6128495e-05	2.944986e-06	0.6931538	30049	721176
1935.1205191612244	24	0.0050251256	0.070709795	1.0	0.0	151.0	0.0	3.327898e-05	3.327898e-05	3.470635e-05	3.470635e-05	-0.69314766	0.000519684	2.6440111e-06	1.16425426e-07	0.69314796	30049	751225
2011.5712826251984	25	0.06532663	0.66555893	8.0	0.0	151.0	0.0	0.00043262672	0.00043262672	0.00043209424	0.00043209424	-0.69312155	0.00072211016	4.8320294e-07	1.8919381e-07	0.6931217	30049	781274
2086.897307395935	26	0.0050251256	0.070709795	1.0	0.0	151.0	0.0	3.327898e-05	3.327898e-05	2.3094497e-05	2.3094497e-05	-0.69315773	0.0048526176	7.9819074e-07	4.097623e-08	0.6931578	30049	811323
2164.2228660583496	27	0.07537688	1.0606468	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.00049889716	0.00049889716	-0.6931472	0.00011613393	1.2495002e-06	1.5165991e-08	0.6931472	30049	841372
2241.485939502716	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-9.4722665e-08	-9.4722665e-08	-0.693146	2.1809074e-05	1.494795e-06	1.6294996e-07	0.6931461	30049	871421
2319.6706647872925	29	0.03517588	0.4949684	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.00023442094	0.00023442094	-0.69323385	0.008724815	0.00033096533	0.00018611332	0.69326687	30049	901470
2397.1675729751587	30	0.010050251	0.14141959	2.0	0.0	151.0	0.0	6.655796e-05	6.655796e-05	6.653244e-05	6.653244e-05	-0.69314563	0.0005650611	1.680117e-05	2.1564263e-06	0.6931473	30049	931519
2471.9393215179443	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.7065908e-06	-1.7065908e-06	-0.69280964	0.0036607136	9.0842195e-06	1.4788859e-06	0.6928105	30049	961568
2547.0845263004303	32	0.21105528	2.20909	28.0	0.0	151.0	0.0	0.001397717	0.001397717	0.001396079	0.001396079	-0.6931466	0.0007890872	1.3180292e-07	5.167919e-09	0.6931466	30049	991617
2623.619963645935	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.0098915e-06	-5.0098915e-06	-0.69315076	0.0026316333	2.4734236e-06	2.2330647e-07	0.693151	30049	1021666
