Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
80.21252250671387	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.523092e-07	3.523092e-07	-0.693143	0.0011373266	4.3940418e-06	2.5308061e-06	0.6931435	30049	30049
158.10440611839294	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.3157448e-07	-2.3157448e-07	-0.6935082	0.004053261	6.035984e-05	2.0264479e-05	0.6935142	30049	60098
233.25197863578796	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.506915e-08	-3.506915e-08	-0.6931471	0.00016961653	1.4900297e-06	7.657337e-08	0.6931475	30049	90147
308.8053939342499	3	0.09045226	1.2727761	18.0	0.0	151.0	0.0	0.0005990216	0.0005990216	0.00059902197	0.00059902197	-0.6931472	3.308192e-06	3.5004746e-06	8.1390516e-07	0.69314754	30049	120196
384.1356613636017	4	0.015075377	0.21212935	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	9.999768e-05	9.999768e-05	-0.69243133	0.029786224	0.0005883869	0.00019639659	0.69249016	30049	150245
459.79738545417786	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	7.7617564e-08	7.7617564e-08	-0.6931207	0.0014062229	1.9325878e-05	1.015534e-05	0.6931226	30049	180294
535.1813995838165	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	7.0617894e-08	7.0617894e-08	-0.6931467	0.00047011042	4.118229e-05	6.308171e-06	0.69315094	30049	210343
611.5423245429993	7	0.16582915	1.6526632	18.0	0.0	151.0	0.0	0.0010982063	0.0010982063	0.0010984457	0.0010984457	-0.6931472	0.0006523186	1.2033897e-05	5.1014604e-06	0.6931483	30049	240392
687.1584491729736	8	0.18592964	1.8622411	21.0	0.0	151.0	0.0	0.0012313222	0.0012313222	0.0012310182	0.0012310182	-0.6922242	0.005644669	0.00096200185	0.0003448408	0.69232035	30049	270441
762.7079033851624	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.3876998e-07	-1.3876998e-07	-0.6936663	0.0060002613	0.00034041377	0.0001269998	0.6937004	30049	300490
838.3746995925903	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.7727683e-07	-2.7727683e-07	-0.693151	0.002757368	1.1075133e-05	2.8368208e-06	0.69315207	30049	330539
914.3961200714111	11	0.07537688	1.0606467	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.00049933017	0.00049933017	-0.69259644	0.006435061	0.00019165887	0.00011601159	0.69261557	30049	360588
990.4209399223328	12	0.06030151	0.8485172	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.00039840565	0.00039840565	-0.69467616	0.017967835	0.00027260356	9.8022785e-05	0.69470346	30049	390637
