Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
79.85323548316956	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-7.3950764e-07	-7.3950764e-07	-0.6931857	0.0070456066	1.4114363e-05	5.6714175e-06	0.6931871	30049	30049
157.23157119750977	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.73107e-08	-6.73107e-08	-0.6931479	0.0002997623	1.1646694e-06	4.1513943e-07	0.693148	30049	60098
232.11162900924683	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.471742e-10	9.471742e-10	-0.6931472	8.06763e-06	3.578807e-07	2.329694e-08	0.6931472	30049	90147
307.35831785202026	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.865657e-09	-4.865657e-09	-0.6931472	7.018214e-05	1.2490951e-06	4.8456343e-08	0.6931473	30049	120196
382.27203941345215	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.4122309e-07	3.4122309e-07	-0.69314736	0.0003727069	1.7966115e-05	3.669448e-06	0.69314903	30049	150245
457.3727674484253	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.5497257e-09	1.5497257e-09	-0.69314706	3.964717e-06	1.9091754e-06	1.669106e-07	0.6931474	30049	180294
532.2139632701874	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.2679562e-08	-3.2679562e-08	-0.69314724	0.00014052074	6.8121353e-06	4.7227562e-07	0.693148	30049	210343
608.0816488265991	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.550899e-07	-6.550899e-07	-0.6932651	0.0032779607	0.00012685635	6.335735e-05	0.69327796	30049	240392
683.0377774238586	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.330528e-07	9.330528e-07	-0.69316816	0.0064967824	2.153499e-06	1.03209494e-07	0.6931685	30049	270441
757.9783043861389	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.6739841e-09	1.6739841e-09	-0.6931472	3.486999e-06	7.078256e-07	6.2409697e-07	0.6931473	30049	300490
832.819043636322	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	9.906824e-10	9.906824e-10	-0.69314706	5.8717383e-06	-9.383802e-07	1.8184322e-08	0.69314694	30049	330539
908.1284086704254	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.147904e-10	2.147904e-10	-0.6931472	4.23193e-06	2.988097e-06	5.9785116e-08	0.6931474	30049	360588
983.4290063381195	12	0.11557789	1.1741387	14.0	0.0	151.0	0.0	0.0007654165	0.0007654165	0.00076541374	0.00076541374	-0.69314736	1.2607263e-05	2.5691943e-06	2.3807202e-06	0.69314754	30049	390637
1058.5858898162842	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.6717325e-10	1.6717325e-10	-0.6931471	3.291774e-07	2.7266349e-06	1.0824932e-06	0.6931474	30049	420686
1133.7762002944946	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.4780876e-08	4.4780876e-08	-0.6931473	0.0005878201	2.4635904e-06	2.845709e-07	0.6931477	30049	450735
1209.3118505477905	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.6032822e-07	-2.6032822e-07	-0.69314945	0.0020464063	-1.1939494e-06	2.5888588e-07	0.6931491	30049	480784
1284.8454513549805	16	0.2562814	2.7527323	36.0	0.0	151.0	0.0	0.0016972278	0.0016972278	0.0016972276	0.0016972276	-0.6931473	1.1980385e-06	-1.4162938e-06	4.3615866e-09	0.6931471	30049	510833
1360.4072058200836	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.9073579e-10	1.9073579e-10	-0.69314724	7.7714947e-07	-2.109898e-06	2.0603244e-07	0.6931468	30049	540882
1436.0893557071686	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.5275728e-07	-1.5275728e-07	-0.6931472	4.8190366e-05	3.939531e-06	3.8137642e-08	0.6931475	30049	570931
1512.4477851390839	19	0.07537688	1.0606467	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.0004991794	0.0004991794	-0.6931472	8.791736e-06	4.212268e-06	1.5561407e-07	0.6931477	30049	600980
1588.4213762283325	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.8610309e-10	-2.8610309e-10	-0.6931473	1.9987563e-06	4.193418e-06	7.348854e-07	0.69314766	30049	631029
