Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
42.419760942459106	0	-2.668104	3.5142803	11.017167	-18.152037	10.99032967032967	3.5001279256211593	50006	50006
82.40850496292114	1	1.1803012	2.6782985	24.269302	-12.288651	12.175066958850742	4.0168602195036005	50003	100009
121.22066903114319	2	7.46412	7.271028	174.22627	-8.622884	22.407706093189965	9.867422855340289	50014	150023
158.8128662109375	3	25.993578	21.965746	189.49948	-20.909912	48.734892787524366	26.37223957706556	50002	200025
197.07580637931824	4	72.036804	55.643963	255.52068	-19.654526	100.50602409638554	39.70823516115866	50052	250077
235.76314640045166	5	130.44034	70.21742	275.50452	-21.959814	141.60169491525423	18.149320930398662	50127	300204
281.06612277030945	6	155.92056	66.08565	294.54242	-12.678304	145.3217391304348	13.488297338484475	50136	350340
322.4395501613617	7	171.35048	63.3215	277.74365	-8.068994	146.81524926686217	9.975536161633599	50064	400404
362.40842938423157	8	184.38196	59.233654	278.61246	11.117699	146.60526315789474	10.379313452139572	50139	450543
400.3143916130066	9	195.08865	55.575798	288.73553	-2.578743	147.14411764705883	9.368586156640417	50029	500572
437.8300895690918	10	200.19792	56.30143	286.26886	-13.369068	146.33333333333334	9.561435699285905	50046	550618
474.48377203941345	11	202.49391	52.106983	282.0357	29.526495	145.7325581395349	11.045018258909447	50132	600750
511.57177805900574	12	214.67416	44.938435	280.6304	22.871948	145.31014492753624	10.807111787910186	50132	650882
548.2976269721985	13	217.01497	45.52851	290.63632	42.67421	145.90379008746356	10.461065545190719	50045	700927
584.9886438846588	14	216.83241	45.791206	288.522	16.161793	144.65606936416185	10.882195281535688	50051	750978
621.7143993377686	15	218.88995	42.18194	288.63358	83.49781	144.328530259366	11.496967091660359	50082	801060
658.3990454673767	16	217.56268	43.178036	281.3977	87.76456	143.32091690544414	12.96657122603572	50019	851079
696.0862982273102	17	221.91412	42.279743	306.1627	41.782288	142.82621082621083	12.250751341619207	50132	901211
733.3261489868164	18	220.74956	42.973633	280.65506	50.097935	142.5811965811966	12.418788712998865	50046	951257
769.9335906505585	19	224.89717	37.54413	286.53888	73.267525	141.72237960339945	12.772668367534093	50028	1001285
809.3583338260651	20	219.7806	41.725185	290.87494	72.720825	141.5677966101695	13.593458970530323	50115	1051400
852.4915997982025	21	227.50102	37.391796	301.15674	107.092224	141.8328611898017	12.294444588279408	50067	1101467
916.1683778762817	22	223.14838	40.09851	284.595	47.674698	140.94366197183098	13.560804459023725	50035	1151502
982.9327230453491	23	225.68141	35.545723	287.2309	124.538956	142.0909090909091	12.352434765182903	50016	1201518
1049.774775981903	24	226.35237	35.835373	290.3153	71.28801	140.6488764044944	13.640561369235146	50071	1251589
1116.0978395938873	25	227.49225	35.706215	284.37662	76.91849	139.15833333333333	14.440873223058379	50097	1301686
1182.9675159454346	26	221.93944	38.93031	294.1307	99.123085	141.48870056497177	14.144378093249697	50087	1351773
1250.944967508316	27	230.75911	34.558044	287.84863	85.4129	140.96056338028168	13.458695067577661	50041	1401814
1318.4785375595093	28	229.36102	35.819763	290.43546	29.862082	141.2281690140845	13.805134614262663	50136	1451950
1385.3378694057465	29	234.17035	32.939022	289.81134	87.068924	140.2408963585434	13.738176267311593	50066	1502016
1456.644267320633	30	234.93811	31.213179	285.17337	122.02013	139.768156424581	14.364543268240041	50037	1552053
1525.4575645923615	31	234.21303	32.422462	282.9546	138.31856	141.2683615819209	12.777706757120129	50009	1602062
1592.234634399414	32	232.51703	33.94627	291.5187	93.43026	140.46629213483146	14.633211754489713	50006	1652068
1649.5818173885345	33	236.60156	31.014374	282.00446	89.38184	139.94692737430168	14.507750925890836	50101	1702169
1716.6508769989014	34	235.89977	28.70697	283.76233	130.6409	140.0924369747899	13.882454676413191	50013	1752182
1783.4599466323853	35	236.69556	28.798525	281.70172	135.51193	139.54038997214485	14.415556084644717	50095	1802277
1853.3048021793365	36	241.62776	23.461508	284.02917	124.053696	138.98333333333332	12.926061099791983	50034	1852311
1923.655401468277	37	239.65784	30.896927	287.35547	83.982635	140.77528089887642	12.978160400958448	50116	1902427
1992.34818983078	38	242.19916	24.781672	286.97437	149.12988	140.53370786516854	12.383909856357464	50030	1952457
2063.6451835632324	39	243.23053	24.461369	281.16922	126.219086	140.51404494382024	11.628487126531663	50023	2002480
2131.514634847641	40	246.00943	23.234766	290.1048	114.40546	140.4943820224719	11.364120153592832	50016	2052496
2199.8728766441345	41	245.56032	21.578161	281.49585	136.7919	139.64902506963787	11.513801474652071	50134	2102630
2267.5912775993347	42	244.69449	22.879572	282.94855	95.530075	140.0952380952381	11.836036922946375	50014	2152644
2336.9900352954865	43	247.4024	21.444729	279.30588	126.79808	140.4033613445378	11.031139520535989	50124	2202768
2405.935610771179	44	247.36314	18.253515	273.24078	156.54105	138.6814404432133	11.34968798318725	50064	2252832
2462.3698041439056	45	248.61052	17.262787	277.38312	175.82538	139.1	10.497142468310125	50076	2302908
2526.1904757022858	46	249.14694	16.311314	273.74994	168.02933	138.8753462603878	10.97635214087754	50134	2353042
2597.697865009308	47	246.75677	19.160091	273.22583	149.1767	138.98888888888888	11.205895714552769	50036	2403078
2667.3999655246735	48	247.71733	21.426714	277.1507	140.23666	140.57303370786516	10.543795918437075	50044	2453122
2734.8488249778748	49	250.18889	20.918554	280.6084	139.5224	140.5056179775281	10.73780844660964	50020	2503142
2802.9417793750763	50	248.29094	21.434334	281.952	152.24496	140.88450704225352	10.941620343573806	50014	2553156
