Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.2189526557922363	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
4.638545036315918	1	12.734178	3.5389655	27.0	8.0	12.734177215189874	3.5389652380231924	1006	2013
5.490412473678589	2	12.231708	3.2508864	23.0	8.0	12.231707317073171	3.2508864850571064	1003	3016
6.347665548324585	3	10.510417	1.8257121	15.0	8.0	10.510416666666666	1.8257121422581626	1009	4025
7.29000449180603	4	10.427083	2.2441814	19.0	8.0	10.427083333333334	2.2441813265395667	1001	5026
8.156322717666626	5	9.862745	1.3793947	16.0	8.0	9.862745098039216	1.3793946930950243	1006	6032
9.055426597595215	6	9.833333	1.0763347	15.0	8.0	9.833333333333334	1.0763348605457985	1003	7035
9.928418636322021	7	9.561905	1.0772434	15.0	8.0	9.561904761904762	1.077243479784969	1004	8039
10.794329404830933	8	9.462264	0.9533904	13.0	8.0	9.462264150943396	0.9533904573607516	1003	9042
11.643611431121826	9	9.490566	0.87140405	13.0	8.0	9.49056603773585	0.8714040180192822	1006	10048
12.510194301605225	10	9.6	0.9216961	13.0	8.0	9.6	0.9216961590045873	1008	11056
13.494767665863037	11	9.411215	0.89602727	13.0	8.0	9.411214953271028	0.896027275828552	1007	12063
14.447200059890747	12	9.342592	0.7473663	12.0	8.0	9.342592592592593	0.7473662030267435	1009	13072
15.315224409103394	13	9.401869	0.74707925	12.0	8.0	9.401869158878505	0.7470792109050969	1006	14078
16.233057737350464	14	9.342592	0.75965446	11.0	8.0	9.342592592592593	0.7596543687395804	1009	15087
17.115325450897217	15	9.342592	0.7836529	12.0	8.0	9.342592592592593	0.7836528548931391	1009	16096
18.11628746986389	16	9.490566	0.7428309	11.0	8.0	9.49056603773585	0.7428309315105481	1006	17102
18.967671632766724	17	9.364486	0.8017798	11.0	8.0	9.36448598130841	0.8017798351225127	1002	18104
19.855305910110474	18	9.238532	0.8002189	11.0	8.0	9.238532110091743	0.8002188068754689	1007	19111
20.709599018096924	19	9.443397	0.81356645	11.0	8.0	9.443396226415095	0.8135664400886937	1001	20112
21.54400324821472	20	9.429907	0.69862545	11.0	8.0	9.429906542056075	0.698625480038533	1009	21121
22.39671039581299	21	9.401869	0.759486	11.0	8.0	9.401869158878505	0.7594859683704689	1006	22127
23.326958656311035	22	9.411215	0.7848242	11.0	8.0	9.411214953271028	0.7848241785127856	1007	23134
24.241284132003784	23	9.364486	0.7284925	11.0	8.0	9.36448598130841	0.7284925334543954	1002	24136
25.177860975265503	24	9.401869	0.74707925	11.0	8.0	9.401869158878505	0.7470792109050969	1006	25142
26.04382348060608	25	9.256881	0.83943695	11.0	8.0	9.256880733944953	0.8394370079778257	1009	26151
26.926133394241333	26	9.364486	0.7412104	11.0	8.0	9.36448598130841	0.7412104694915271	1002	27153
27.814154624938965	27	9.471698	0.80338377	11.0	8.0	9.471698113207546	0.8033837304167459	1004	28157
28.761521577835083	28	9.401869	0.66781574	11.0	8.0	9.401869158878505	0.6678157041102746	1006	29163
30.21199941635132	29	9.305555	0.77529365	11.0	8.0	9.305555555555555	0.7752936520529368	1005	30168
31.056202173233032	30	9.383178	0.7443853	11.0	8.0	9.383177570093459	0.7443853365136403	1004	31172
32.173593521118164	31	9.383178	0.75683624	11.0	8.0	9.383177570093459	0.7568362557393589	1004	32176
33.902326345443726	32	9.45283	0.7413918	11.0	8.0	9.452830188679245	0.7413918001656039	1002	33178
34.98533773422241	33	9.429907	0.71187717	11.0	8.0	9.429906542056075	0.7118772015903568	1009	34187
35.85320997238159	34	9.351851	0.6846845	11.0	8.0	9.351851851851851	0.6846845017531908	1010	35197
36.95381021499634	35	9.420561	0.61198896	11.0	8.0	9.42056074766355	0.611988992289529	1008	36205
38.223609924316406	36	9.342592	0.72216296	11.0	8.0	9.342592592592593	0.7221628655570533	1009	37214
39.36532211303711	37	9.287037	0.7207368	11.0	8.0	9.287037037037036	0.7207368390895877	1003	38217
40.459169149398804	38	9.361111	0.73859644	11.0	8.0	9.36111111111111	0.7385964333504628	1011	39228
43.31090712547302	39	9.333333	0.745356	11.0	8.0	9.333333333333334	0.7453559924999299	1008	40236
45.502745628356934	40	9.342592	0.74736625	11.0	8.0	9.342592592592593	0.7473662030267437	1009	41245
47.00052213668823	41	9.287037	0.7459883	11.0	8.0	9.287037037037036	0.7459883566503485	1003	42248
48.51761794090271	42	9.247706	0.8145011	11.0	8.0	9.247706422018348	0.8145011790615793	1008	43256
50.28733515739441	43	9.35514	0.7266919	11.0	8.0	9.355140186915888	0.7266918570577103	1001	44257
51.35306453704834	44	9.634615	0.6801823	11.0	8.0	9.634615384615385	0.6801822763010535	1002	45259
52.30568242073059	45	9.533334	0.6182412	11.0	8.0	9.533333333333333	0.6182412330330469	1001	46260
53.50854969024658	46	9.314815	0.8124967	11.0	8.0	9.314814814814815	0.8124967025363076	1006	47266
54.90700006484985	47	9.5	0.74289083	11.0	8.0	9.5	0.7428908348154729	1007	48273
56.01135206222534	48	9.256881	0.80598295	11.0	8.0	9.256880733944953	0.8059830139668772	1009	49282
57.077019929885864	49	9.268518	0.8345157	11.0	8.0	9.268518518518519	0.8345156222211411	1001	50283
58.21568155288696	50	9.35514	0.7519736	11.0	8.0	9.355140186915888	0.7519735585006145	1001	51284
59.61318373680115	51	9.392524	0.72029334	11.0	8.0	9.392523364485982	0.7202934156260821	1005	52289
