iters,mean reward,std reward,pct full steps
0,-57.174195139172966,5.139045579328774,1.0
1,-29.09712775483218,18.894297274066528,1.0
2,-10.618681707899418,3.9101251404938413,1.0
3,-12.210396468575254,4.635831688146589,1.0
4,-8.783859883365267,3.7042370562014377,1.0
5,-8.314195352401091,4.107559513948074,1.0
6,-7.713706261989084,3.0890282900079833,1.0
7,-8.369636969014746,3.5742176198486844,1.0
8,-7.0345607824846486,4.039771765224119,1.0
9,-8.235957575101159,4.075659630287236,1.0
