#,expert name,expert mean reward,expert std reward,BC mean reward,BC std reward
0,Ant-v2,4800.325200065186,80.83831635195125,4473.42515198958,530.2416613001661
1,HalfCheetah-v2,4169.375672629578,73.05506453847963,3607.7094366301135,865.7430214475634
2,Hopper-v2,3778.367730784101,4.8394233626435605,289.41652264006865,3.5324088252890564
3,Humanoid-v2,10402.963261792102,49.37592110950263,1291.0297434713268,1011.932576018434
4,Reacher-v2,-4.1078651558825285,1.354374519247857,-14.218841232625726,5.160261356795421
5,Walker2d-v2,5510.093662928351,72.85882979255197,857.2099804377532,1075.5931443946238
