iters,mean reward,std reward,pct full rollouts
0,4474.619747704669,550.4385604817685,1.0
1,4657.30219191109,511.7036601273079,1.0
2,4596.781064307041,836.17817652768,0.9611000000000001
3,4610.016201857687,701.8112466802846,1.0
4,4612.8590620357145,844.7822743145998,0.96045
5,4809.837554426918,79.59591248060852,1.0
6,4810.754986080777,87.32002462221675,1.0
7,4614.943512288737,899.1647707600454,0.9583999999999999
8,4852.4126843851,107.93731002973452,1.0
9,4780.532494568468,250.71364440846935,0.9920500000000001
10,4818.599408876709,94.38486452581616,1.0
11,4878.194689690196,82.60945316092861,1.0
12,4886.263178862023,73.47867288390691,1.0
13,4784.373853106157,132.42460425624134,1.0
14,4360.085847833462,1251.7720100881957,0.9149
15,4769.065643094271,114.8135934371635,1.0
16,4788.608364116121,191.55794995374893,0.9935499999999999
17,4749.5153677404205,167.8247117364034,1.0
18,4672.93021521174,320.00217257780963,0.98235
19,4836.4086822733725,107.69077631808965,1.0
