#,learning rate,BC mean reward,BC std reward,expert mean reward,expert std reward
6,1e-06,5.996770647043363,0.1965537722681364,3777.241441255322,4.377342087122344
8,3.2e-06,3.1107639652856305,0.136847986501507,3779.3781234541107,3.787765474417253
5,1e-05,344.0009107684199,2.1794293790122605,3777.070504609617,2.7166314825233084
7,3.2e-05,19.374751311532886,0.4660928836754559,3776.7143646539294,2.3624709185367343
0,0.0001,414.613932167465,3.0478699597317407,3777.882885167194,4.329848129429992
1,0.00032,610.3334819496816,29.828777005429963,3777.560148453415,4.952562721492802
2,0.001,554.086890131076,14.383011522757347,3779.1825431700026,3.7196846699834953
3,0.0032,2769.778842201949,1238.7516318979058,3777.7899951336967,3.866912166347904
4,0.01,3191.873193568679,827.3719896894122,3776.963548813911,3.2037007112633167
