#,learning rate,BC mean reward,BC std reward,expert mean reward,expert std reward
6,1e-06,-2.476469568416277,0.2512107881203458,5525.815650983571,48.793681981037906
8,3.2e-06,-9.722082019012356,0.0707077307286513,5530.223808216551,44.88030134943797
5,1e-05,-10.566433942710898,0.4012087427094203,5517.320679283525,53.77179438427517
7,3.2e-05,29.971733364232076,7.850903083810827,5495.919254119128,74.07145712603051
0,0.0001,2.0040489844777496,0.23919585725736606,5526.673912543406,42.01076831447775
1,0.00032,1.4532104559132302,0.311782273975188,5511.994421711413,78.11271534026284
2,0.001,2626.0284820165016,1844.765373772883,5513.25584523664,77.6579427650571
3,0.0032,5468.906277292542,28.97839673322486,5518.961739930774,55.4306396956985
4,0.01,5454.739910307349,31.81957029761845,5531.722750877907,45.174615025203245
