iters,mean reward,std reward,pct full rollouts
0,324.5509355664642,465.65095101353864,0.8055
1,3881.2160099092844,493.6537740576505,0.9774499999999999
2,4420.857225765436,134.27901157601391,1.0
3,4684.693037840412,109.79491406931473,1.0
4,4637.1212836173345,281.94322550396095,0.98705
5,4527.435409303858,1037.6549889627038,0.9512
6,4794.620598804492,93.82550540306825,1.0
7,4813.762408890828,86.45774357504769,1.0
8,4793.35061481207,90.19098476755106,1.0
9,4857.521017899265,96.1850045930299,1.0
