Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
67.43726229667664	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.035631e-06	8.035631e-06	-0.699227	0.046275083	0.0029953886	0.0010105595	0.69952655	30049	30049
140.24825930595398	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.2969645e-05	1.2969645e-05	-0.697	0.031571962	0.0029359758	0.0016939604	0.6972936	30049	60098
208.98208165168762	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004257674	0.0004257674	-0.59151304	0.39516976	0.54474103	0.32289845	0.64598715	30049	90147
272.389034986496	3	0.0050251256	0.07070979	1.0	0.0	151.0	0.0	3.327898e-05	3.327898e-05	0.0006273786	0.0006273786	-0.5597259	0.5180308	0.66608804	0.24381527	0.62633467	30049	120196
341.82582545280457	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00061161595	0.00061161595	-0.6163869	0.51208997	0.65103984	0.3006774	0.6814909	30049	150245
411.8562252521515	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0005549218	0.0005549218	-0.5831901	0.44778997	0.7114832	0.38134605	0.6543384	30049	180294
481.82413244247437	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004676293	0.0004676293	-0.56910074	0.42768705	0.55998826	0.33714765	0.62509954	30049	210343
550.8860108852386	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00039851703	0.00039851703	-0.60061204	0.42980894	0.5575976	0.3806983	0.6563718	30049	240392
622.1817357540131	8	0.020100502	0.28283915	4.0	0.0	151.0	0.0	0.00013311591	0.00013311591	0.0004267687	0.0004267687	-0.5980331	0.380684	0.5050114	0.3891735	0.6485342	30049	270441
695.9924910068512	9	0.17085427	1.707493	19.0	0.0	151.0	0.0	0.0011314852	0.0011314852	0.0013672577	0.0013672577	-0.6547713	0.3246162	0.36321098	0.37410262	0.6910924	30049	300490
770.1999306678772	10	0.30653265	2.7384312	35.0	0.0	151.0	0.0	0.0020300176	0.0020300176	0.0021514809	0.0021514809	-0.6464924	0.28131872	0.36147988	0.46554768	0.68264043	30049	330539
