Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
167.2262828350067	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.0588149e-06	-1.0588149e-06	-0.69314826	0.0026285707	2.649928e-05	1.2340981e-05	0.693151	30049	30049
344.8251187801361	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.3884985e-07	-2.3884985e-07	-0.6931408	0.0010293263	7.631733e-05	3.0214183e-05	0.6931485	30049	60098
522.6739046573639	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.9376878e-09	-6.9376878e-09	-0.69314694	3.896626e-05	3.2707612e-06	1.5006499e-07	0.69314736	30049	90147
701.664035320282	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.5900018e-07	1.5900018e-07	-0.6932342	0.00095935864	2.4093219e-05	1.16603405e-05	0.6932366	30049	120196
882.777669429779	4	0.07537688	1.0606467	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.0004991643	0.0004991643	-0.6931473	6.6735876e-05	-5.2897826e-07	6.8484155e-08	0.69314706	30049	150245
1064.2193517684937	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.298869e-07	3.298869e-07	-0.6931499	0.0017074908	2.6229372e-05	1.0487487e-05	0.69315255	30049	180294
1245.2392609119415	6	0.36180905	5.0911045	72.0	0.0	151.0	0.0	0.0023960865	0.0023960865	0.0023960865	0.0023960865	-0.69314706	9.843793e-07	2.789916e-06	3.175764e-08	0.69314754	30049	210343
1429.6021332740784	7	0.010050251	0.14141957	2.0	0.0	151.0	0.0	6.655796e-05	6.655796e-05	6.6332526e-05	6.6332526e-05	-0.6931475	0.000739727	2.8016348e-05	4.640015e-06	0.69315016	30049	240392
1614.2271382808685	8	0.44723618	4.486269	51.0	0.0	151.0	0.0	0.002961829	0.002961829	0.0029618777	0.0029618777	-0.6931474	0.00027907194	1.3659571e-06	1.7435644e-07	0.69314754	30049	270441
1801.8079988956451	9	0.30150753	3.2638643	43.0	0.0	151.0	0.0	0.0019967386	0.0019967386	0.0019965274	0.0019965274	-0.69314885	0.001789719	1.0550175e-06	1.7246214e-07	0.69314885	30049	300490
1993.2317106723785	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.3336631e-06	-1.3336631e-06	-0.69317824	0.0078918915	1.468863e-07	5.7470857e-08	0.69317824	30049	330539
2184.7335267066956	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.2934775e-08	8.2934775e-08	-0.69314724	0.0003454685	8.634452e-05	2.2178672e-05	0.6931558	30049	360588
2379.906354188919	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.838165e-07	2.838165e-07	-0.6931484	0.001622826	4.7000467e-06	9.45093e-08	0.693149	30049	390637
2563.8757433891296	13	0.30653265	2.9876647	39.0	0.0	151.0	0.0	0.0020300176	0.0020300176	0.0020300176	0.0020300176	-0.6931472	3.8857473e-07	4.9316623e-06	9.3650556e-08	0.69314754	30049	420686
2755.8305747509003	14	0.39698493	4.03106	48.0	0.0	151.0	0.0	0.0026290393	0.0026290393	0.0026288873	0.0026288873	-0.6931486	0.0003658729	2.222046e-06	1.0123371e-06	0.6931489	30049	450735
2946.42635679245	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.3507081e-08	-1.3507081e-08	-0.69314724	3.4600613e-05	3.5232563e-07	5.3527373e-08	0.6931473	30049	480784
3137.1158633232117	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.028921e-07	3.028921e-07	-0.69314766	0.0010223985	5.1475603e-05	1.9351386e-05	0.6931529	30049	510833
3325.741045475006	17	0.03517588	0.49496844	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.00023241833	0.00023241833	-0.69315207	0.0031278178	-4.1151267e-07	4.1245755e-08	0.69315195	30049	540882
3513.915520429611	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.7680557e-11	4.7680557e-11	-0.69314706	1.6858739e-07	2.944288e-06	1.876551e-08	0.69314754	30049	570931
3700.168574810028	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-7.391124e-10	-7.391124e-10	-0.6931472	6.2883605e-06	1.1370525e-06	1.0797093e-07	0.69314724	30049	600980
3886.609080553055	20	0.17085427	2.4041328	34.0	0.0	151.0	0.0	0.0011314852	0.0011314852	0.0011314446	0.0011314446	-0.6931472	1.2189186e-05	1.8405217e-06	6.0154356e-08	0.6931473	30049	631029
4073.268286705017	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.578277e-07	-1.578277e-07	-0.6931475	0.00049960613	5.917106e-07	4.8179842e-08	0.69314754	30049	661078
4249.843744516373	22	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.337866e-10	3.337866e-10	-0.6931472	4.172325e-07	1.9088002e-06	3.5962355e-09	0.69314724	30049	691127
4438.687050104141	23	0.03517588	0.49496847	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.00023295244	0.00023295244	-0.6931471	1.6415643e-06	3.8985827e-06	2.0533959e-08	0.69314766	30049	721176
4625.611818313599	24	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.7683824e-10	4.7683824e-10	-0.6931472	1.4901161e-06	2.750544e-06	4.217847e-07	0.6931474	30049	751225
4812.036706447601	25	0.17085427	2.4041326	34.0	0.0	151.0	0.0	0.0011314852	0.0011314852	0.0011314838	0.0011314838	-0.69314706	6.527321e-06	1.050214e-06	4.8109783e-08	0.6931472	30049	781274
4999.242658853531	26	0.24623115	2.0992153	24.0	0.0	151.0	0.0	0.0016306699	0.0016306699	0.0016306742	0.0016306742	-0.6931472	2.336502e-05	2.3270695e-06	7.6256e-08	0.6931473	30049	811323
5182.109678506851	27	0.030150754	0.42425868	6.0	0.0	151.0	0.0	0.00019967387	0.00019967387	0.00019967396	0.00019967396	-0.6931473	1.3328004e-07	1.4949483e-06	2.3509626e-08	0.6931474	30049	841372
5369.206285953522	28	0.32160804	2.578825	28.0	0.0	151.0	0.0	0.0021298546	0.0021298546	0.002129854	0.002129854	-0.69314706	2.6253122e-06	2.6201114e-06	4.514927e-07	0.6931474	30049	871421
5557.31196808815	29	0.4120603	3.449719	33.0	0.0	151.0	0.0	0.0027288762	0.0027288762	0.0027288762	0.0027288762	-0.6931472	4.351139e-06	2.3848997e-06	2.7277414e-10	0.69314736	30049	901470
5739.940872907639	30	0.3115578	3.445691	47.0	0.0	151.0	0.0	0.0020632965	0.0020632965	0.00206353	0.00206353	-0.6931535	0.0035858152	2.9138519e-06	2.1584792e-07	0.693154	30049	931519
5925.219536781311	31	0.14070351	1.9798738	28.0	0.0	151.0	0.0	0.0009318114	0.0009318114	0.00093176274	0.00093176274	-0.6931474	0.00050276256	4.0651444e-06	3.310877e-06	0.69314766	30049	961568
6110.862821102142	32	0.3316583	3.5895662	49.0	0.0	151.0	0.0	0.0021964125	0.0021964125	0.002196417	0.002196417	-0.6931471	1.93716e-05	9.971052e-07	1.3828087e-08	0.69314724	30049	991617
6288.326524734497	33	0.015075377	0.21212932	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	9.98215e-05	9.98215e-05	-0.6931471	0.00022682549	2.8118848e-08	2.8494384e-08	0.6931471	30049	1021666
6471.408446788788	34	0.32160804	2.9033136	32.0	0.0	151.0	0.0	0.0021298546	0.0021298546	0.0021296793	0.0021296793	-0.69314724	0.00019022822	3.8513726e-06	1.7699362e-08	0.69314754	30049	1051715
6658.275611162186	35	0.7889447	4.5716715	41.0	0.0	151.0	0.0	0.0052247993	0.0052247993	0.005224706	0.005224706	-0.6931474	0.00048572783	1.9822924e-06	7.6484463e-07	0.6931476	30049	1081764
6848.412684202194	36	0.18090452	2.278904	32.0	0.0	151.0	0.0	0.0011980432	0.0011980432	0.0011980437	0.0011980437	-0.6931473	2.832632e-06	4.1263291e-07	1.000997e-06	0.6931473	30049	1111813
7035.118930339813	37	1.0703517	5.910987	46.0	0.0	151.0	0.0	0.0070884223	0.0070884223	0.0070884223	0.0070884223	-0.69314706	1.0202672e-06	6.304708e-07	4.0454175e-08	0.69314706	30049	1141862
7218.123473167419	38	0.28643215	2.3411045	21.0	0.0	151.0	0.0	0.0018969018	0.0018969018	0.001896373	0.001896373	-0.69315183	0.0030717256	3.636536e-07	7.447536e-08	0.69315183	30049	1171911
7403.751670837402	39	0.16080402	2.2627134	32.0	0.0	151.0	0.0	0.0010649273	0.0010649273	0.0010647455	0.0010647455	-0.6928044	0.0039536245	0.0021345674	0.0009276145	0.69301784	30049	1201960
7588.478532075882	40	0.1758794	2.271568	32.0	0.0	151.0	0.0	0.0011647642	0.0011647642	0.0011648096	0.0011648096	-0.6931473	0.00013545158	3.9498454e-06	1.6818232e-06	0.69314766	30049	1232009
7773.5229551792145	41	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.2178457e-06	1.2178457e-06	-0.693614	0.006585637	0.0006087419	0.0002169799	0.6936749	30049	1262058
7959.274561166763	42	0.09547739	1.343486	19.0	0.0	151.0	0.0	0.00063230057	0.00063230057	0.00063218176	0.00063218176	-0.6931473	0.0006279348	5.2442656e-06	6.3909e-06	0.69314784	30049	1292107
8140.231984615326	43	0.04522613	0.63638806	9.0	0.0	151.0	0.0	0.0002995108	0.0002995108	0.00029950766	0.00029950766	-0.69314736	2.2868657e-05	2.1597612e-07	1.5920433e-07	0.69314736	30049	1322156
8323.110830783844	44	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.9168456e-07	-2.9168456e-07	-0.69315475	0.0039097667	3.0062808e-06	4.3278522e-08	0.69315517	30049	1352205
8505.661629676819	45	0.14070351	1.9798739	28.0	0.0	151.0	0.0	0.0009318114	0.0009318114	0.0009318573	0.0009318573	-0.6931472	0.00012627244	1.995119e-06	1.3944339e-07	0.6931473	30049	1382254
8690.977402687073	46	0.24623115	2.7463403	37.0	0.0	151.0	0.0	0.0016306699	0.0016306699	0.0016301848	0.0016301848	-0.6931646	0.0059159994	2.8778886e-06	1.3195722e-08	0.6931651	30049	1412303
8879.028980731964	47	0.015075377	0.2121293	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	9.983475e-05	9.983475e-05	-0.69314724	9.8053715e-06	4.835303e-06	3.067375e-09	0.6931475	30049	1442352
9063.016944646835	48	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	8.5029774e-07	8.5029774e-07	-0.6946887	0.012479224	0.002601868	0.0007163822	0.69494885	30049	1472401
9250.78526210785	49	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.7778898e-07	3.7778898e-07	-0.69314885	0.0018112358	1.6566351e-05	2.289372e-05	0.6931505	30049	1502450
9427.071914434433	50	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.1398463e-07	-3.1398463e-07	-0.69316924	0.0066346223	-1.4057881e-06	3.6269007e-08	0.693169	30049	1532499
9614.184136390686	51	0.14070351	1.7793624	25.0	0.0	151.0	0.0	0.0009318114	0.0009318114	0.0009317823	0.0009317823	-0.6931473	9.348992e-05	3.220478e-06	8.62114e-08	0.6931476	30049	1562548
9800.76640534401	52	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.3841866e-11	2.3841866e-11	-0.6931471	1.737759e-07	2.3235358e-05	3.55032e-08	0.69314957	30049	1592597
9987.37874865532	53	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.3012944e-07	1.3012944e-07	-0.69314736	0.0005252063	2.9194348e-07	6.6006857e-07	0.6931474	30049	1622646
10171.772865533829	54	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-9.775113e-10	-9.775113e-10	-0.69314724	3.993956e-06	3.8847393e-06	6.798718e-09	0.69314754	30049	1652695
10359.619289398193	55	0.07035176	0.9899368	14.0	0.0	151.0	0.0	0.0004659057	0.0004659057	0.0004644721	0.0004644721	-0.6931633	0.0056527555	7.636851e-06	2.1515525e-08	0.6931639	30049	1682744
