Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
32.83963108062744	0	-363.26056	182.77888	119.8765	-837.2257	106.6622340425532	28.913669360012364	40105	40105
65.74324774742126	1	-291.76663	162.09506	174.76245	-679.6497	106.56914893617021	26.36356902272748	40070	80175
99.74203133583069	2	-243.09792	134.44048	137.53583	-601.3898	105.01574803149606	27.408061801904868	40011	120186
131.59859323501587	3	-194.22502	107.47294	149.49117	-571.67914	105.8179419525066	40.74673815375622	40105	160291
165.89348912239075	4	-168.6203	99.53289	146.49706	-551.5299	104.79842931937172	53.55467625070945	40033	200324
201.66943955421448	5	-157.63435	102.82552	220.61423	-492.07648	106.0952380952381	53.75514178503815	40104	240428
233.55228900909424	6	-150.10454	95.258896	217.4501	-436.25403	107.97304582210242	45.889111935479974	40058	280486
270.21756744384766	7	-145.39218	92.012596	192.22177	-475.41473	115.51296829971182	82.3722955658028	40083	320569
308.87973833084106	8	-141.05334	95.58823	163.6311	-545.6924	123.50617283950618	95.13984164412346	40016	360585
342.77138590812683	9	-110.63698	107.94446	246.26367	-425.3558	122.07621951219512	64.53839598595258	40041	400626
379.71541571617126	10	-100.619675	112.96988	233.13261	-441.46405	123.73456790123457	58.450178553717336	40090	440716
422.4522228240967	11	-84.90827	114.25398	238.36743	-391.99667	133.60333333333332	61.51037301861279	40081	480797
466.54360461235046	12	-68.2036	112.80009	205.6405	-350.81857	154.41923076923078	112.10879509596836	40149	520946
521.0346093177795	13	-65.5381	115.73262	211.40045	-419.92203	179.51569506726457	164.58903427049862	40032	560978
580.1433706283569	14	-41.952915	109.39734	217.24295	-306.13242	218.91803278688525	206.3976978428262	40062	601040
642.5083668231964	15	-35.451935	126.60897	218.04485	-293.7494	235.48823529411766	196.1150394159538	40033	641073
706.4873476028442	16	-30.477863	133.22847	234.25433	-295.33044	261.10828025477707	189.6384283269516	40994	682067
789.8673477172852	17	-24.073788	133.03394	227.31105	-427.48	320.632	259.1189544900179	40079	722146
868.2486667633057	18	-23.571402	145.88535	228.42285	-434.7616	342.2991452991453	242.72372761637342	40049	762195
952.5532100200653	19	-1.8910148	140.18837	245.28827	-395.49252	406.04040404040404	276.0105370259108	40198	802393
1032.7216157913208	20	22.826227	147.33044	226.03766	-385.07803	398.4117647058824	259.6291228468392	40638	843031
1107.7122797966003	21	18.533495	144.1497	230.63124	-420.91083	390.66990291262135	240.14847302068222	40239	883270
1193.1248865127563	22	42.364353	125.579	220.96483	-224.74265	431.31182795698925	286.83290922955246	40112	923382
1282.6324667930603	23	22.71021	132.77892	225.65775	-318.3447	454.82954545454544	292.26537682507393	40025	963407
4375.00368642807	24	54.49957	130.26637	235.4045	-354.72913	471.94117647058823	299.4614127333653	40115	1003522
4474.48135304451	25	47.879124	123.85454	232.51076	-339.3484	473.22093023255815	299.5411763115572	40697	1044219
4589.598877191544	26	91.164696	115.21459	231.83438	-290.47684	416.9479166666667	272.0827987408607	40027	1084246
4717.740355730057	27	97.916336	108.29256	241.521	-235.11124	401.75	259.08718127302245	40175	1124421
4844.085820674896	28	104.67909	107.55085	235.9302	-300.42645	378.196261682243	239.99542204560365	40467	1164888
4966.762871980667	29	122.65165	97.530975	252.23055	-129.2763	360.4594594594595	242.85749292533285	40011	1204899
5079.559613227844	30	115.82892	103.58688	239.29648	-235.11964	343.6068376068376	239.6321952765867	40202	1245101
5141.715794324875	31	120.63083	98.52713	240.29192	-98.66306	297.037037037037	180.95530069738248	40100	1285201
