Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
6.048575162887573	0	-290.81298843223897	-15.066934950891214	46.77422409790884	-148.3814078120981	-428.02586095573577	20.0	0.0	300	2520	-284.43334606531636	-14.36124607441091
10.801045179367065	1	-281.8875619080884	-14.348375732855743	49.82345935619041	-179.02800948914862	-450.7695156816446	20.0	0.0	300	5040	-302.51857192516394	-14.90781889013428
15.023043632507324	2	-291.80878714481673	-14.911739065308268	48.02466594831639	-121.48929527125404	-392.5598811081742	20.0	0.0	300	7560	-277.16578762494174	-13.601569049600077
19.257670402526855	3	-277.07915762712264	-13.778225019639242	42.551678525835555	-200.09597427530068	-385.8509558677269	20.0	0.0	300	10080	-287.0055533760891	-14.011253966660647
23.417080640792847	4	-292.92214932512184	-15.17077618865235	52.6680911915785	-112.02868232352922	-423.7093949411906	20.0	0.0	300	12600	-297.28713185841684	-15.43207169302834
27.609148740768433	5	-293.7140667732609	-14.7689392475653	44.94462312070882	-190.75915395991672	-409.2851483231802	20.0	0.0	300	15120	-258.5915980919791	-12.824151600185147
31.85659885406494	6	-289.46926356007873	-14.6217582918911	52.629898455828204	-174.40714612384954	-392.6003707070029	20.0	0.0	300	17640	-302.21904272610686	-16.580941268710923
36.067753076553345	7	-288.3278980668753	-14.67285002146983	45.306883586497456	-177.1572670376749	-407.8211627848021	20.0	0.0	300	20160	-299.77743262200613	-15.610805560969585
40.455952167510986	8	-284.01557748317987	-14.118177134224865	55.397817428436774	-154.52419117658934	-455.4989141084578	20.0	0.0	300	22680	-302.9628368150651	-16.62875228099687
45.2263023853302	9	-281.19903050484635	-13.847128965287746	45.280595175249694	-146.09803268834614	-399.7458351097441	20.0	0.0	300	25200	-244.85196290570724	-11.604383339710463
49.742443799972534	10	-279.60622218091754	-14.038241219260293	46.601780805098905	-146.13511066282982	-382.6968931013988	20.0	0.0	300	27720	-289.76213283728043	-14.266355942443344
54.935580015182495	11	-286.5137007576912	-14.448610718898822	47.75296618668536	-170.5921250889586	-397.32634562802093	20.0	0.0	300	30240	-288.1973508831517	-14.945937102998618
59.64249610900879	12	-276.98833508903124	-13.615721373955942	49.765821072239	-172.16740119471578	-389.87240718010037	20.0	0.0	300	32760	-300.06818120985594	-15.364336736872513
64.15813398361206	13	-284.24900827896204	-14.460551520920209	42.439176447772155	-151.9444330245283	-370.80155501374725	20.0	0.0	300	35280	-292.12061716457936	-15.222484611394899
