#,learning rate,BC mean reward,BC std reward,expert mean reward,expert std reward
0,1e-06,-2023.5527756441506,148.31108385783492,4661.413198072111,803.0337805910133
1,3.2e-06,-763.6138653996339,752.6253703891797,4705.389527365285,403.2744033604709
2,1e-05,-1248.7324691076344,1399.35849891293,4712.077171365781,452.5307292681324
3,3.2e-05,-467.97925258270936,179.4608105198727,4805.7044152709195,100.78253317539664
4,0.0001,883.9258737423636,595.5630149139341,4786.970030286286,86.62056006856056
5,0.00032,3820.065495532638,316.6991152040728,4792.135645546114,109.14386089022469
6,0.001,4376.696773655843,794.1023390333484,4842.1335384198655,112.99933491400972
7,0.0032,4553.326232002172,822.2838023732401,4833.74752585736,104.23599621526544
8,0.01,4755.9262449313865,93.59131361530605,4789.790582180672,107.81800599040326
