#,learning rate,BC mean reward,BC std reward,expert mean reward,expert std reward
0,1e-06,-28.259146208667325,3.4567811633705627,-3.6058632640820334,1.7264972761027566
1,3.2e-06,-47.73695876589801,19.08725411463858,-3.2147417204802005,1.8078671278639795
2,1e-05,-42.11485267953649,7.621178575354625,-3.937699734361607,1.9910573588199567
3,3.2e-05,-34.704491421658894,9.409399471117956,-3.6937964232971017,1.935649163536686
4,0.0001,-23.748865682615858,5.2798778038367775,-4.437810978982249,1.7467557734417922
5,0.00032,-17.94028428549173,3.2301657086936486,-3.9744380227460643,1.4965463936084782
6,0.001,-14.099164119591766,3.084754601129625,-4.702215548697778,1.7828107155276849
7,0.0032,-8.574712398107874,4.9339453158470885,-3.4407676870369737,1.3627969588002125
8,0.01,-11.212228999857755,5.516131468334914,-4.077391613502444,2.2767213700852693
