#,expert name,expert mean reward,expert std reward,BC mean reward,BC std reward
0,Ant-v2,4738.456895020051,227.1511151449892,4472.398650764031,632.4844312918792
1,HalfCheetah-v2,4151.4034798281045,75.35327371353856,3736.116446324175,336.0937177940056
2,Hopper-v2,3777.127893332255,4.326543158621823,342.473378617077,11.798745749410202
3,Humanoid-v2,10394.318869669258,34.846841899455875,781.5140162749109,427.8403200149832
4,Reacher-v2,-3.694376465204341,1.522237211879131,-10.296498440287651,5.03830654697114
5,Walker2d-v2,5543.920120506204,41.039178163112005,2452.6633365025345,682.4488492656837
