#,epochs,BC mean reward,BC std reward,expert mean reward,expert std reward
0,1.0,-53.72153707077905,12.400468778313112,-4.5681389238044385,1.4310330025242624
1,5.0,-24.54350662053061,8.68013396095845,-3.721761260671537,1.5488650082779736
2,10.0,-10.299598041958754,3.9312012130999863,-4.016284605538834,1.8183878973311989
3,15.0,-10.255409519841702,4.221619983381787,-4.0410855152943705,1.806024229084242
4,20.0,-11.894324560585073,5.1865926930161415,-3.677510168032023,2.0199936932455134
