Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.145070791244507	0	-0.42860222	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.01835144664944959	-0.01835144664944959	1008	1008
4.238561630249023	1	-0.4074917	0.086943135	-0.22698398	-0.69201326	21.0	0.0	-0.019404368	-0.019404368	-0.01786880932557131	-0.01786880932557131	1008	2016
4.894657611846924	2	-0.42705473	0.097581536	-0.18838826	-0.694682	21.0	0.0	-0.020335939	-0.020335939	-0.018720481076426532	-0.018720481076426532	1008	3024
5.519510746002197	3	-0.4272848	0.08208205	-0.24380991	-0.63160485	21.0	0.0	-0.020346899	-0.020346899	-0.01902235493473907	-0.01902235493473907	1008	4032
6.175606966018677	4	-0.42553708	0.08530993	-0.26396343	-0.630523	21.0	0.0	-0.02026367	-0.02026367	-0.01889612653749163	-0.01889612653749163	1008	5040
6.83170223236084	5	-0.39914438	0.067423135	-0.28945905	-0.5702229	21.0	0.0	-0.019006873	-0.019006873	-0.017401810300972837	-0.017401810300972837	1008	6048
7.5034215450286865	6	-0.41794357	0.10131668	-0.17909022	-0.66137296	21.0	0.0	-0.019902075	-0.019902075	-0.01866635954035591	-0.01866635954035591	1008	7056
8.175136089324951	7	-0.4088618	0.0959753	-0.19266112	-0.644736	21.0	0.0	-0.01946961	-0.01946961	-0.017874697192783402	-0.017874697192783402	1008	8064
8.831231832504272	8	-0.43334723	0.118189014	-0.25198072	-0.7784533	21.0	0.0	-0.020635583	-0.020635583	-0.01896155713380202	-0.01896155713380202	1008	9072
9.471705913543701	9	-0.45126525	0.104052074	-0.21421294	-0.74034464	21.0	0.0	-0.02148882	-0.02148882	-0.019762537671572055	-0.019762537671572055	1008	10080
10.143423318862915	10	-0.43301454	0.103856966	-0.2724834	-0.7559617	21.0	0.0	-0.02061974	-0.02061974	-0.018815451246036004	-0.018815451246036004	1008	11088
10.78640604019165	11	-0.44725478	0.10017508	-0.3059788	-0.67355263	21.0	0.0	-0.021297844	-0.021297844	-0.019763564805252317	-0.019763564805252317	1008	12096
11.443999528884888	12	-0.44446006	0.10236598	-0.27268532	-0.7800113	21.0	0.0	-0.021164766	-0.021164766	-0.01974698544698951	-0.01974698544698951	1008	13104
12.100095272064209	13	-0.51971054	0.10940596	-0.28388786	-0.7868869	21.0	0.0	-0.024748119	-0.024748119	-0.023088636816555794	-0.023088636816555794	1008	14112
12.749317646026611	14	-0.49582472	0.11777917	-0.3091044	-0.7715061	21.0	0.0	-0.023610702	-0.023610702	-0.022141139068763506	-0.022141139068763506	1008	15120
13.38979196548462	15	-0.5236258	0.114946924	-0.25733495	-0.7661268	21.0	0.0	-0.02493456	-0.02493456	-0.023467451434093897	-0.023467451434093897	1008	16128
14.030267000198364	16	-0.57460004	0.11972268	-0.29199016	-0.86882025	21.0	0.0	-0.027361907	-0.027361907	-0.025923640279293992	-0.025923640279293992	1008	17136
14.70198392868042	17	-0.37321475	1.3997344	9.187459	-0.8341275	21.0	0.0	-0.017772133	-0.017772133	-0.016410074418878373	-0.016410074418878373	1008	18144
15.34245777130127	18	2.0576303	8.291192	39.065292	-0.92285615	21.0	0.0	0.0979824	0.0979824	0.09953583711458407	0.09953583711458407	1008	19152
15.982931852340698	19	2.9190712	13.251336	69.08526	-0.91339266	21.0	0.0	0.13900341	0.13900341	0.14043995914836563	0.14043995914836563	1008	20160
16.607784509658813	20	-0.009742796	3.1508663	19.351723	-0.8518003	21.0	0.0	-0.00046394364	-0.00046394364	0.0007783842631957903	0.0007783842631957903	1008	21168
17.232637643814087	21	4.696042	13.0128	59.046738	-0.9664897	21.0	0.0	0.22362107	0.22362107	0.2249456441817474	0.2249456441817474	1008	22176
17.85749053955078	22	10.925704	17.268353	59.085	-0.9418119	21.0	0.0	0.52027166	0.52027166	0.521653096524157	0.521653096524157	1008	23184
18.513586044311523	23	17.105156	20.940207	69.054054	-0.94946706	21.0	0.0	0.8145312	0.8145312	0.8158390256773052	0.8158390256773052	1008	24192
19.154060125350952	24	23.332037	24.881504	99.05687	-0.8840648	21.0	0.0	1.1110493	1.1110493	1.112282418466868	1.112282418466868	1008	25200
19.794536113739014	25	31.61635	27.244858	79.07097	-0.9965843	21.0	0.0	1.5055405	1.5055405	1.5067855080743644	1.5067855080743644	1008	26208
20.435009479522705	26	43.03404	28.912504	88.88498	-0.8931887	21.0	0.0	2.0492399	2.0492399	2.0505589926883303	2.0505589926883303	1008	27216
21.106725931167603	27	54.815365	27.278427	128.49644	-0.626737	21.0	0.0	2.6102555	2.6102555	2.6114151207472855	2.6114151207472855	1008	28224
21.762821674346924	28	52.126907	23.788471	98.67767	-0.86475956	21.0	0.0	2.4822335	2.4822335	2.4833602278559153	2.4833602278559153	1008	29232
